"","hospital","address","bed_class1","last_update_class1","bed_class2","last_update_class2","bed_class3","last_update_class3","tlp_number","province","district","scraped_at","bed_type"
"266","RS Umum Bella","Jl. Ir. H .Juanda No. 141, Bekasi",8,NA,2,NA,2,NA,"0218801778","32","3275",2021-08-17 20:55:54,"Non COVID-19"
"267","RS Umum Ummi","Jln. Hibrida Raya No. 01 RT 23 RW 08",25,NA,5,NA,15,"3 menit","073624832","17","1771",2021-08-17 20:55:55,"Non COVID-19"
"268","RS Gading Medika","Jl. Citandui No. 34 Kel. Lingkar Barat Kec. Gading Cempaka",NA,NA,NA,NA,NA,NA,"07365500938","17","1771",2021-08-17 20:55:55,"Non COVID-19"
"269","RS Umum Bidadari","Jl Perintis Kemerdekaan No. 174",30,NA,54,NA,29,NA,"085260987773","12","1276",2021-08-17 20:55:56,"Non COVID-19"
"270","RS Katolik Budi Rahayu","Jl. Jend. A. Yani 18 Kota Blitar",5,NA,23,NA,12,NA,"0342801066","35","3572",2021-08-17 20:55:57,"Non COVID-19"
"271","RS Umum Syuhada Haji","Jl. Tanjung No.158 Pakunden Kota Blitar",2,"35 jam",3,"35 jam",10,"35 jam","0342801607","35","3572",2021-08-17 20:55:57,"Non COVID-19"
"272","RS Umum Aminah","Jl.Veteran No.39 Kelurahan Kepanjen Kidul Kota Blitar",8,NA,18,NA,23,"39 menit","0342816304","35","3572",2021-08-17 20:55:57,"Non COVID-19"
"273","RS Umum Ummi","Jl. Empang II No. 2 Bogor Selatan Kota Bogor",0,NA,3,NA,7,NA,"087827036712 ","32","3271",2021-08-17 20:55:57,"Non COVID-19"
"274","RS Ibu dan Anak Sawojajar","Jl. Sawojajar No, 9 Bogor Tengah Kota Bogor",2,"14 jam",3,"13 jam",13,"13 jam","087778324371","32","3271",2021-08-17 20:55:57,"Non COVID-19"
"275","RS Umum Siloam Hospitals Bogor","Jl. Pajajaran No. 27 Bogor Tengah, Kota Bogor",13,"17 jam",NA,NA,19,"17 jam","02518303900","32","3271",2021-08-17 20:55:57,"Non COVID-19"
"276","RS Umum Daerah Kota Bogor"," Jl. Dr. Sumeru 120 Kota Bogor",33,"13 jam",14,"13 jam",34,"13 jam","02518312292","32","3271",2021-08-17 20:55:57,"Non COVID-19"
"277","RS Umum Hermina Bogor","Jl. Ring Road I Kav. 23,25,27 Perum Taman Yasmin Bogor",27,"36 jam",27,"36 jam",16,"36 jam","02518382525","32","3271",2021-08-17 20:55:57,"Non COVID-19"
"278","RS Umum Melania","Jl. Pahlawan No.91, Kota Bogor",10,NA,11,"12 jam",18,"12 jam","02518321196","32","3271",2021-08-17 20:55:57,"Non COVID-19"
"279","RS Graha Medka Bogor","Jl. KH Abdullah Bin Nuh No. 2",4,NA,12,NA,9,NA,"hotline tidak tersedia","32","3271",2021-08-17 20:55:57,"Non COVID-19"
"280","RS Amalia Bontang"," Jl. R. Soeprapto No. 22 Bontang - Kalimantan Timur",2,"37 jam",1,NA,22,NA,"054825050","64","6474",2021-08-17 20:55:58,"Non COVID-19"
"281","RS Islam Bontang","Jl. Brigjen Katamso No.40",9,"38 menit",14,"38 menit",5,"38 menit","054820003","64","6474",2021-08-17 20:55:58,"Non COVID-19"
"282","RS Umum Ibnu Sina Bukittinggi","Jl. Batang Agam, Belakang Balok ",17,"42 menit",19,"42 menit",34,"42 menit","075221185","13","1375",2021-08-17 20:55:58,"Non COVID-19"
"283","RS Umum Daerah Kota Cilegon","Jl. Kapten P. Tendean Km.3 Cilegon",5,"33 jam",6,"33 jam",15,"33 jam","08159859244","36","3672",2021-08-17 20:55:59,"Non COVID-19"
"284","RS Kurnia","Jl. Jombang Masjid No.4, Cilegon",26,"25 menit",20,"25 menit",25,"24 menit","087885829059","36","3672",2021-08-17 20:55:59,"Non COVID-19"
"285","RS Umum Avisena","Jl. Melong 170 Kelurahan. Melong Kecamatan. Cimahi Selatan",7,"41 jam",5,"41 jam",14,"41 jam","0226000830","32","3277",2021-08-17 20:56:00,"Non COVID-19"
"286","RS Ibu dan Anak Panti Abdi Dharma","Jl. Pulasaren No.07 Cirebon 45114",8,"36 jam",2,"36 jam",10,"36 jam","0231203873","32","3274",2021-08-17 20:56:01,"Non COVID-19"
"287","RS Umum Putera Bahagia","Jl. Ciremai Raya No 114 Perumnas Cirebon",2,"36 jam",3,"36 jam",5,"36 jam","02314990900","32","3274",2021-08-17 20:56:01,"Non COVID-19"
"288","RS Umum Medimas","Jl. Evakuasi No. 116 Cirebon",2,"35 jam",14,"35 jam",12,NA,"02328801282","32","3274",2021-08-17 20:56:01,"Non COVID-19"
"289","RSUP Sanglah","Jl. Diponegoro Denpasar Bali",7,"10 menit",30,"10 menit",60,"10 menit","0361226363","51","5171",2021-08-17 20:56:01,"Non COVID-19"
"290","RS Umum Kasih Ibu","Jl. Teuku Umar 120,Denpasar",NA,NA,NA,NA,NA,NA,"03613003030","51","5171",2021-08-17 20:56:01,"Non COVID-19"
"291","RS Umum Puri Raharja","Jl. WR Supratman 14 ",19,NA,6,NA,17,NA,"0361222013","51","5171",2021-08-17 20:56:01,"Non COVID-19"
"292","RS Umum Bhakti Rahayu","Jl. Gatot Subroto II /11 Denpasar",3,NA,1,NA,11,NA,"0361430270","51","5171",2021-08-17 20:56:01,"Non COVID-19"
"293","RS Ibu dan Anak Harapan Bunda","Jl. Tukad Unda No. 1 Denpasar",6,"36 jam",4,"36 jam",6,"36 jam","0361265532-33","51","5171",2021-08-17 20:56:01,"Non COVID-19"
"294","RS Umum Bhakti Yudha","Jl. Raya Sawangan No. 2A Depok",12,"13 jam",22,"13 jam",10,"13 jam","087889239146","32","3276",2021-08-17 20:56:02,"Non COVID-19"
"295","RS Umum Tugu Ibu","Jl. Raya Bogor Km 29 Cimanggis - Depok",2,"16 jam",23,"16 jam",14,"16 jam","0218708268","32","3276",2021-08-17 20:56:02,"Non COVID-19"
"296","RS Ibu dan Anak Tumbuh Kembang","Jl. Raya Bogor Km.31 No.23 Cimanggis Kota Depok",0,NA,0,NA,0,NA,"0218701873","32","3276",2021-08-17 20:56:02,"Non COVID-19"
"297","RS Umum Meilia","Jl. Alternatif Cibubur KM. 1, Kel. Harjamukti, Cimanggis, Kota Depok",20,"10 jam",19,"10 jam",34,"10 jam","0218451717","32","3276",2021-08-17 20:56:02,"Non COVID-19"
"298","RS Umum Bunda Margonda","Jl. Margonda Raya KM 3 RT.02/03 no.128",0,"35 jam",3,"35 jam",0,"35 jam","02178890551","32","3276",2021-08-17 20:56:02,"Non COVID-19"
"299","RS Umum Mitra Keluarga Depok","Jl. Margonda Raya, Pancoran Mas, Depok, Jawa Barat",10,NA,0,"34 jam",0,"34 jam","02177210700","32","3276",2021-08-17 20:56:02,"Non COVID-19"
"300","RS Umum Daerah Kota Depok"," Jl. Raya Muchtar No. 99 Sawangan ",23,NA,13,NA,49,NA,"082298661201","32","3276",2021-08-17 20:56:02,"Non COVID-19"
"301","RS Ibu dan Anak Setya Bhakti","Jl. Raya Bogor KM.30 Kel. Mekarsari Kec. Cimanggis",1,"3 menit",8,"3 menit",4,"3 menit","0218711518","32","3276",2021-08-17 20:56:02,"Non COVID-19"
"302","RS Umum Bunda Aliyah","Jl. Kartini No. 2 RT. 001 RW. 009 Kelurahan Depok Kecamatan Pancoran Mas",0,NA,3,NA,25,NA,"0895365535370","32","3276",2021-08-17 20:56:02,"Non COVID-19"
"303","RS Jiwa Dr. Soeharto Heerjan","Jl. Prof.Dr.Latumeten No. 1 Jakarta Barat",9,NA,7,NA,30,NA,"0215630605","31","3174",2021-08-17 20:56:04,"Non COVID-19"
"304","RS Anak dan Bunda Harapan Kita","Jl. Let.Jend. S Parman Kav. 87 Slipi Jakbar",24,NA,30,NA,42,NA,"hotline tidak tersedia","31","3174",2021-08-17 20:56:04,"Non COVID-19"
"305","RS Jantung dan Pembuluh Darah Harapan Kita","Jl. S. Parman Kav 87, Slipi",25,NA,12,NA,33,NA,"0215682424","31","3174",2021-08-17 20:56:04,"Non COVID-19"
"306","RS Umum Hermina Daan Mogot","Jl. Kintamani Raya No. 2, Komp. Perumahan Daan Mogot Baru",29,NA,17,NA,0,NA,"0215408989","31","3174",2021-08-17 20:56:04,"Non COVID-19"
"307","RS Umum Daerah Kecamatan Kalideres","Jalan Satu Maret No. 48Kelurahan Pegadungan, Kecamatan Kalideres, Jakarta Barat",NA,NA,NA,NA,NA,NA,"08118462766","31","3174",2021-08-17 20:56:04,"Non COVID-19"
"308","RSUPN Dr. Cipto Mangunkusumo","Jl. Diponegoro 71 Jakarta Pusat",1,"55 menit",22,"55 menit",28,"55 menit","0213924268","31","3173",2021-08-17 20:56:04,"Non COVID-19"
"309","RS PGI Cikini","Jl. Raden Saleh No. 40 Jakpus",8,"kurang dari 1 menit",26,"kurang dari 1 menit",48,NA,"02138997777","31","3173",2021-08-17 20:56:04,"Non COVID-19"
"310","RS Umum Primaya Evasari Hospital","Jl. Rawamangun No. 47, Rawasari, Cempaka Putih, Jakarta Pusat",8,"44 jam",7,"44 jam",0,"44 jam","hotline tidak tersedia","31","3173",2021-08-17 20:56:04,"Non COVID-19"
"311","RS Umum Menteng Mitra Afia","Jl. Kalipasir No.9 Jakarta Pusat",10,NA,NA,NA,1,"37 jam","hotline tidak tersedia","31","3173",2021-08-17 20:56:04,"Non COVID-19"
"312","RS Umum Daerah Kemayoran","Jl. Serdang Baru I  Kel. Serdang Kec. Kemayoran",NA,NA,NA,NA,14,"1 menit","0214251005","31","3173",2021-08-17 20:56:04,"Non COVID-19"
"313","RS Umum Daerah Johar Baru","Jl. Tanah Tinggi XII, Johar Baru",NA,NA,NA,NA,25,NA,"02121470344","31","3173",2021-08-17 20:56:04,"Non COVID-19"
"314","RSUP Fatmawati","Jl. RS Fatmawati Cilandak,Jaksel",30,"kurang dari 1 menit",68,"kurang dari 1 menit",60,"kurang dari 1 menit","021 7501524 / 7660552","31","3171",2021-08-17 20:56:05,"Non COVID-19"
"315","RS Umum Prikasih","Jl. RS Fatmawati Raya No. 74, Pondok Labu, Cilandak",0,"28 jam",1,"28 jam",4,"28 jam","0217504669","31","3171",2021-08-17 20:56:05,"Non COVID-19"
"316","RS Umum Mayapada","Jalan Lebak Bulus I. Kav. 29",0,NA,1,NA,13,NA,"hotline tidak tersedia","31","3171",2021-08-17 20:56:05,"Non COVID-19"
"317","RS Umum Daerah Kecamatan Tebet"," Jl. Prof. Soepomo, SH No. 54 Kelurahan Tebet Barat Kecamatan Tebet 12810",NA,NA,NA,NA,26,"kurang dari 1 menit","0218314955","31","3171",2021-08-17 20:56:05,"Non COVID-19"
"318","RS Umum Daerah Pesanggrahan","Jalan Cenek I no. 1 Pesanggrahan",NA,NA,NA,NA,24,"49 menit","0217356087","31","3171",2021-08-17 20:56:05,"Non COVID-19"
"319","RS Umum Daerah Mampang Prapatan","Jl. Kapten P. Tendean No. 9A Jakarta Selatan",NA,NA,NA,NA,14,"kurang dari 1 menit","0217971115","31","3171",2021-08-17 20:56:05,"Non COVID-19"
"320","RS Umum Daerah Pasar Minggu","JL. TB. SIMATUPANG NO. 1 KELURAHAN RAGUNAN, KECAMATAN PASAR MINGGU - JAKARTA SELATAN",15,NA,8,NA,23,NA,"087826861686","31","3171",2021-08-17 20:56:05,"Non COVID-19"
"321","RS Ketergantungan Obat","Jl. Lapangan Tembak No 75 
Kelurahan Cibubur 
Kecamatan  Ciracas 
Jakarta Timur 13720",4,"6 menit",3,"6 menit",12,"6 menit","02187711969","31","3172",2021-08-17 20:56:06,"Non COVID-19"
"322","RS Umum Harum","Jl. Tarum Barat, Kalimalang",12,"11 jam",12,"11 jam",18,"11 jam","0218617212","31","3172",2021-08-17 20:56:06,"Non COVID-19"
"323","RS Umum Harapan Bunda","Jl. Raya Bogor Km.22 No.44 Jaktim",12,"12 jam",15,"12 jam",24,"12 jam","0218400257","31","3172",2021-08-17 20:56:06,"Non COVID-19"
"324","RS Umum Yadika","Jl. Pahlawan Revolusi No.47 Pondok Bambu Jaktim",4,NA,6,NA,1,NA,"0218615754","31","3172",2021-08-17 20:56:06,"Non COVID-19"
"325","RSK Pusat Otak Nasional","Jl MT Haryono Kav 11, Kelurahan Cawang, Kecamatan Kramat Jati, Jakarta Timur",13,NA,4,NA,7,NA,"02122040055","31","3172",2021-08-17 20:56:06,"Non COVID-19"
"326","RS Umum Daerah Cipayung","Jl. Mini III RT 04 RW 03 Bambu Apus Cipayung",NA,NA,NA,NA,23,"kurang dari 1 menit","02185506222","31","3172",2021-08-17 20:56:06,"Non COVID-19"
"327","RS Umum Mulyasari","Jl. Raya Plumpung Semper No.19 RT.006/RW.015, Jakarta Utara ",14,"3 jam",21,"3 jam",22,"3 jam","02143931111","31","3175",2021-08-17 20:56:06,"Non COVID-19"
"328","RS Umum Royal Progress","Jl. Danau Sunter Utara, Sunter Paradise I",11,NA,24,NA,20,NA,"081906511008","31","3175",2021-08-17 20:56:06,"Non COVID-19"
"329","RS Umum Duta Indah","Jl. Teluk Gong Raya No. 12 Kel. Pejagalan Kec. Penjaringan",7,"34 jam",NA,NA,NA,NA,"02166676188","31","3175",2021-08-17 20:56:06,"Non COVID-19"
"330","RS Umum Daerah  Tanjung Priok","Jl. Bugis No. 03 Kel. Kebon Bawang Kec. Tanjung Priok",NA,NA,NA,NA,24,NA,"02143908923","31","3175",2021-08-17 20:56:06,"Non COVID-19"
"331","RS Royal Prima","Jl. Raden Wijaya RT 35 Kebon Kopi Kec Jambi Selatan",10,"17 jam",15,"17 jam",43,"17 jam","074141010","15","1571",2021-08-17 20:56:07,"Non COVID-19"
"332","RS Tk. IV dr. Bratanata","Jl. Raden Mattaher No. 33,Jambi",10,"37 jam",16,"37 jam",13,"37 jam","074134212","15","1571",2021-08-17 20:56:07,"Non COVID-19"
"333","RS Bhayangkara Jambi","Jl. Raden Mathaher No.03 Jambi",11,NA,14,NA,20,"36 jam","074134409","15","1571",2021-08-17 20:56:07,"Non COVID-19"
"334","RS Umum Santa Theresia","Jl. Dr. Sutomo No.19 Jambi",19,"11 jam",7,"11 jam",11,"11 jam","074123119","15","1571",2021-08-17 20:56:07,"Non COVID-19"
"335","RS Jiwa Daerah Provinsi Jambi","Jl. Dr. Purwadi Km.9,5 Jambi",12,NA,17,NA,133,"44 jam","0741580254","15","1571",2021-08-17 20:56:07,"Non COVID-19"
"336","RS Siloam Jambi","Jl. Soekarno - Hatta Paal Merah,Jambi",2,"37 jam",0,"37 jam",6,"37 jam","07415919000","15","1571",2021-08-17 20:56:07,"Non COVID-19"
"337","RS Umum Daerah H. Abdul Manap","Jl. SK.Rd.Syahbuddin Kel. Mayang Mangurai Kec.Kota Baru Jambi",17,"11 jam",30,"11 jam",90,"11 jam","07415910180","15","1571",2021-08-17 20:56:07,"Non COVID-19"
"338","RS Umum Kambang","Jl. Kol. Amir Hamzah No. 35 Sei Kambang Jambi",5,"32 jam",20,"32 jam",5,NA,"074161714","15","1571",2021-08-17 20:56:07,"Non COVID-19"
"339","RS Umum Baiturahim Jambi","Jl. Prof. M. Yamin SH, No. 30 Kel. Lebak Bandung",10,"8 jam",11,"8 jam",22,"8 jam","074135165","15","1571",2021-08-17 20:56:07,"Non COVID-19"
"340","RS Umum Rimbo Medika","Jl, Kap. Pattimura RT. 02 No. 58 Jambi kelurahan kenali besar,kec alam barajo",1,"33 jam",1,"33 jam",1,"33 jam","0741582030","15","1571",2021-08-17 20:56:07,"Non COVID-19"
"341","RS Umum Erni Medika","Jl. Berlin RT 12 No.21 Kel. Talang Bakung",1,"18 jam",1,"18 jam",10,NA,"082282422343","15","1571",2021-08-17 20:56:07,"Non COVID-19"
"342","RS Mitra","Jl. Jenderal Basuki Rahmat No 77",9,"42 jam",14,"42 jam",18,"42 jam","07413041377","15","1571",2021-08-17 20:56:07,"Non COVID-19"
"343","RS Umum Daerah H. Abdurrahman Sayoeti","Jl. KH. Hasan Anang No. 33 Kel. Olak Kemang Kec. Danau Teluk Kota Jambi",NA,NA,NA,NA,9,"14 jam","081214965245","15","1571",2021-08-17 20:56:07,"Non COVID-19"
"344","RS TK. IV 05.07.02 Kediri","Jl. Mayjen Sungkono No. 44, Kota Kediri",5,"9 jam",9,"9 jam",30,"9 jam","0354687801","35","3571",2021-08-17 20:56:08,"Non COVID-19"
"345","RS Umum Ratih","Jl. Penanggungan No.32, Kota Kediri",9,NA,8,NA,45,NA,"0354779500","35","3571",2021-08-17 20:56:08,"Non COVID-19"
"346","RS Hati Mulia","JL D.I. PANJAITAN NO 243 ",3,"13 jam",4,"13 jam",20,"13 jam","08114009554","74","7471",2021-08-17 20:56:09,"Non COVID-19"
"347","RS Umum Aliyah II","Jl. Buburanda Korumba - Mandonga Kendari Sulawesi Tenggara",0,"14 jam",2,"13 jam",19,"13 jam","082116987801","74","7471",2021-08-17 20:56:09,"Non COVID-19"
"348","RS Umum Aliyah III","Jl. Christina Tiahahu Baruga",5,"14 jam",1,"14 jam",13,"14 jam","081140201238","74","7471",2021-08-17 20:56:09,"Non COVID-19"
"349","RS Ibu dan Anak Permata Bunda","Jl. Syeh Yusuf No.9,Kendari",2,"37 jam",21,"37 jam",20,"37 jam","085341121314","74","7471",2021-08-17 20:56:09,"Non COVID-19"
"350","RS Umum Daerah S. K. Lerik","    Jl. Timor Raya Pasir No. 134 Kelurahan Pasir Panjang ",8,"34 jam",7,"34 jam",13,"34 jam","081339010000","53","5371",2021-08-17 20:56:10,"Non COVID-19"
"351","RS TNI AL Lantamal VII Kupang","Jl. Yos Sudarso No. 5 Osmok, Kel Namosain Kec.Alak, Kupang",22,"38 jam",NA,NA,NA,NA,"082236733397","53","5371",2021-08-17 20:56:10,"Non COVID-19"
"352","RS Ibu dan Anak Dedari","Jl. Rantai Damai No 69 D TDM, Kupang",10,NA,5,NA,7,NA,"0380830041","53","5371",2021-08-17 20:56:10,"Non COVID-19"
"353","RS Kartini","Jl. Frans Seda No. 17",2,"39 jam",6,"39 jam",8,"39 jam","0380831270","53","5371",2021-08-17 20:56:10,"Non COVID-19"
"354","RS Umum Daerah Langsa","Jl. Ahmad Yani No.1  Kec. Langsa Kota",6,"23 menit",80,"23 menit",75,"23 menit","064122800","11","1173",2021-08-17 20:56:10,"Non COVID-19"
"355","RS Tk. IV Lhokseumawe Aceh Utara","Jl. Samudra No.53A Kp Jawa Kec. Banda Sakti Lhokseumawe AUT",0,"10 jam",5,"10 jam",9,"10 jam","082275830041","11","1174",2021-08-17 20:56:11,"Non COVID-19"
"356","RS Ibu dan Anak Dwi Sari","Jl. Yos Sudarso No. 2 ",5,NA,3,NA,5,NA,"081272068450","16","1674",2021-08-17 20:56:11,"Non COVID-19"
"357","RS Paru Manguharjo Madiun","Jl. Yos Sudarso 108-112 Manguharjo, Kel. Madiun Lor, Kec. Manguharjo, Kota Madiun",1,"15 jam",2,"15 jam",7,NA,"085794338442","35","3577",2021-08-17 20:56:12,"Non COVID-19"
"358","RS Umum Daerah Dr. Soedono Madiun","Jl. Dr. Soetomo 59, Madiun",8,"46 menit",3,"46 menit",52,"46 menit","082139645425","35","3577",2021-08-17 20:56:12,"Non COVID-19"
"359","RS Ibu dan Anak Al Hasanah","Jl. Sri Rejeki No. 91B, kel. Sukosari, Kec. Kartoharjo",6,NA,6,NA,9,NA,"0351463173","35","3577",2021-08-17 20:56:12,"Non COVID-19"
"360","RS Umum Daerah Tidar","Jl. Tidar No.30 A, Kota Magelang",7,NA,60,NA,86,"6 jam","0293362260","33","3371",2021-08-17 20:56:12,"Non COVID-19"
"361","RS Jiwa Prof. Dr. Soerojo"," Jl. Jenderal Ahmad Yani 169 Magelang",17,"6 menit",7,"6 menit",11,"6 menit","0293363601","33","3371",2021-08-17 20:56:12,"Non COVID-19"
"362","RS Umum Lestari Raharja","Jl. Sutopo No.5,Magelang",3,"3 jam",2,"3 jam",0,"3 jam","0293363223","33","3371",2021-08-17 20:56:12,"Non COVID-19"
"363","RS Umum Daerah Labuang Baji","Jl. Dr. Ratulangi No. 81 Makassar",21,NA,34,NA,68,NA,"081355538118","73","7371",2021-08-17 20:56:13,"Non COVID-19"
"364","RS Stella Maris","Jl. Somba Opu No.273 Makassar",28,NA,6,NA,48,"kurang dari 1 menit","081340604910","73","7371",2021-08-17 20:56:13,"Non COVID-19"
"365","RS Khusus Daerah Dadi","Jl. Lanto Dg. Pasewang No. 34 Makassar",24,"34 jam",108,"34 jam",557,"34 jam","085242727944","73","7371",2021-08-17 20:56:13,"Non COVID-19"
"366","RS Ibu dan Anak Sentosa","Jl. Jend Sudirman No.52 Makkassar",8,"37 jam",NA,NA,11,"37 jam","081340189496","73","7371",2021-08-17 20:56:13,"Non COVID-19"
"367","RS Islam Faisal","Jl. AP Pettarani ,Makasar",19,NA,8,NA,7,NA,"0411854118","73","7371",2021-08-17 20:56:13,"Non COVID-19"
"368","RS Dr. Tadjuddin Chalid, MPH","Jl. Paccerakkang No.67 / Pajjaiang Daya Makassar",28,"4 menit",15,"4 menit",29,"4 menit","081144404545","73","7371",2021-08-17 20:56:13,"Non COVID-19"
"369","RSUP Dr. Wahidin Sudirohusodo","      Jl. Perintis Kemerdekaan Km.11 Makasar",67,"kurang dari 1 menit",122,"1 menit",185,"1 menit","0411584675","73","7371",2021-08-17 20:56:13,"Non COVID-19"
"370","RS Ibnu Sina Makassar","Jl. U Sumoharjo Makassar Km. 05 No. 264",19,NA,NA,NA,79,"37 jam","08884694731","73","7371",2021-08-17 20:56:13,"Non COVID-19"
"371","RS Umum Daerah Haji Makassar","Jl. Dg. Ngepe No. 14 Makassar",18,"20 jam",7,"8 jam",59,"20 jam","085299905797","73","7371",2021-08-17 20:56:13,"Non COVID-19"
"372","RS Grestelina","Jl. Hertasning Raya No.52 Makassar",19,"13 jam",24,"13 jam",37,"13 jam","hotline tidak tersedia","73","7371",2021-08-17 20:56:13,"Non COVID-19"
"373","RS Universitas Hasanuddin","Jl. Perintis Kemerdekaan KM 11 Tamalanrea",22,NA,19,NA,47,NA,"0411591331","73","7371",2021-08-17 20:56:13,"Non COVID-19"
"374","RS Tk. II Dr. Soepraoen","Jl. Soedanco Supriyadi No. 22 Kota Malang",29,NA,31,NA,44,NA,"0341325111","35","3573",2021-08-17 20:56:14,"Non COVID-19"
"375","RS Umum Panti Waluya Sawahan Malang","Jl. Nusakambangan No.56 Kota Malang",30,"13 jam",22,"13 jam",18,"13 jam","0341366033","35","3573",2021-08-17 20:56:14,"Non COVID-19"
"376","RS Umum Lavalette Malang","  Jl. WR. Supratman No.10 Kota Malang",39,NA,23,NA,0,NA,"08814983970","35","3573",2021-08-17 20:56:14,"Non COVID-19"
"377","RS Ibu dan Anak Husada Bunda","Jl. Pahlawan Trip No.2 Malang ",7,"36 jam",4,"36 jam",11,"36 jam","0341566972","35","3573",2021-08-17 20:56:14,"Non COVID-19"
"378","RS Ibu dan Anak Muhammadiyah Malang","Jl. KH. Wahid Hasyim NO. 30 Malang",4,NA,7,NA,1,NA,"0341326222","35","3573",2021-08-17 20:56:14,"Non COVID-19"
"379","RS Islam Malang","Jl. MT. Haryono No. 139 Malang",3,"2 jam",11,"2 jam",19,"2 jam","0341570400","35","3573",2021-08-17 20:56:14,"Non COVID-19"
"380","RS Umum Permata Bunda","Jl. Soekarno Hatta No. 75 Malang",7,"37 jam",5,"37 jam",NA,NA,"0341407462","35","3573",2021-08-17 20:56:14,"Non COVID-19"
"381","RS Ibu dan Anak Melati Children Hospital","Jl. Suropati No. 12 Malang",1,NA,1,NA,2,NA,"0341340033","35","3573",2021-08-17 20:56:14,"Non COVID-19"
"382","RSUP Prof. Dr. R. D. Kandou","Jl. Raya Tanawangko No.56, Manado",65,"kurang dari 1 menit",126,"kurang dari 1 menit",164,"kurang dari 1 menit","082196305119","71","7171",2021-08-17 20:56:14,"Non COVID-19"
"383","RS Jiwa Mutiara Sukma","  Jl. A Yani no. 1 Selagalas Cakranegara, Mataram",3,NA,4,"15 jam",27,"15 jam","hotline tidak tersedia","52","5271",2021-08-17 20:56:15,"Non COVID-19"
"384","RS Umum Daerah Dr. Pirngadi","Jl Prof H M Yamin SH No. 47, Medan",40,NA,64,NA,145,NA,"hotline tidak tersedia","12","1275",2021-08-17 20:56:15,"Non COVID-19"
"385","RS Bhayangkara Tingkat II","Jl KH Wahid Hasyim No.1, Medan",2,NA,15,NA,20,NA,"081361462147","12","1275",2021-08-17 20:56:15,"Non COVID-19"
"386","RS Umum Delima Medan","Jl Kl. Yos Sudarso Km.13,6 No.19 A, Medan - Martubung",1,NA,18,NA,22,NA,"hotline tidak tersedia","12","1275",2021-08-17 20:56:15,"Non COVID-19"
"387","RS Jiwa Prof. Dr. Muhammad Ildrem","Jl Let. Jend. Jamin Ginting S Km. 10/ Jl. Tali Air No. 21 Kel. Mangga Kec. Medan Tuntungan",15,"2 jam",30,"2 jam",136,"2 jam","hotline tidak tersedia","12","1275",2021-08-17 20:56:15,"Non COVID-19"
"388","RS Umum Siti Hajar","Jl Letjend Jamin Ginting No.2, Medan",1,NA,9,NA,18,NA,"082217401119","12","1275",2021-08-17 20:56:15,"Non COVID-19"
"389","RSUP H. Adam Malik","Jl Bunga Lau No. 17, Medan",50,"1 menit",21,"1 menit",85,"1 menit","0618363000","12","1275",2021-08-17 20:56:15,"Non COVID-19"
"390","RS Ibu dan Anak Badrul Aini","Jl Bromo Gg.Sukri No.18 Medan",9,NA,4,NA,13,NA,"hotline tidak tersedia","12","1275",2021-08-17 20:56:15,"Non COVID-19"
"391","RS Umum Estomihi","Jl. Sisinga Mangaraja 235,Medan",8,NA,10,NA,17,NA,"082165452466","12","1275",2021-08-17 20:56:15,"Non COVID-19"
"392","RS Umum Royal Prima","Jl Ayahanda No 68A Medan",29,NA,0,NA,45,NA,"085261625430","12","1275",2021-08-17 20:56:15,"Non COVID-19"
"393","RS Khusus Paru Sumatera Utara","Jl. Asrama No. 18 Helvetia Kel. Helvetia Kec. Medan Helvetia",NA,NA,NA,NA,10,"36 jam","082163900735","12","1275",2021-08-17 20:56:15,"Non COVID-19"
"394","RS Umum Royal Prima Marelan","Jl. Marelan Pasar 3 No. 187 Kel. Rengas Pulau Kec. Medan Marelan 20255 Sumut",0,"33 jam",NA,NA,25,"33 jam","085260844632","12","1275",2021-08-17 20:56:15,"Non COVID-19"
"395","RS Umum Sufina Azis","Jl Karya Baru No.1,Medan",7,"4 menit",15,"4 menit",42,"4 menit","081376497039","12","1275",2021-08-17 20:56:15,"Non COVID-19"
"396","RS Umum Bina Kasih","Jl Jend. TB.Simatupang No.148 Sunggal ",39,"37 jam",70,"37 jam",81,"37 jam","0618445271","12","1275",2021-08-17 20:56:15,"Non COVID-19"
"397","RS Umum Dr. Wahidin Sudiro Husodo Kota Mojokerto","  Jl. Raya Surodinawan Kel. Surodinawan, Kec. Prajurit Kulon, Kota Mojokerto",NA,NA,NA,NA,4,"35 jam","081230560902","35","3576",2021-08-17 20:56:16,"Non COVID-19"
"398","RS Reksa Waluya","Jl. Mojopahit 422, Kel. Miji, Kec. Prajurit Kulon, Kota Mojokerto",8,"36 jam",1,"36 jam",2,"36 jam","0321322170","35","3576",2021-08-17 20:56:16,"Non COVID-19"
"399","RS Kamar Medika","Jl. Empunala No.351, Kel. Kedundung, Kec. Magersari, Kota Mojokerto",2,"3 jam",7,"3 jam",17,"3 jam","0321330066","35","3576",2021-08-17 20:56:16,"Non COVID-19"
"400","RSUP Dr. M. Djamil","Jl. Perintis Kemerdekaan Padang",27,NA,53,NA,133,NA,"082175066250","13","1371",2021-08-17 20:56:16,"Non COVID-19"
"401","RS Umum Yos Sudarso","Jl. Situjuh No. 1,Padang",3,"33 jam",10,"33 jam",3,"33 jam","081224601299","13","1371",2021-08-17 20:56:16,"Non COVID-19"
