"","hospital","address","bed_class1","last_update_class1","bed_class2","last_update_class2","bed_class3","last_update_class3","tlp_number","province","district","scraped_at","bed_type"
"270","RS Umum Hermina Bogor","Jl. Ring Road I Kav. 23,25,27 Perum Taman Yasmin Bogor",22,"10 jam",29,"10 jam",17,"10 jam","02518382525","32","3271",2021-07-12 18:51:31,"Non COVID-19"
"271","BMC Mayapada Hospital","Jl. Pajajaran Indah V No.97, Bogor Timur Kota Bogor",2,"9 jam",16,"9 jam",18,"9 jam","02518307900","32","3271",2021-07-12 18:51:31,"Non COVID-19"
"272","RS Umum Melania","Jl. Pahlawan No.91, Kota Bogor",12,NA,13,"9 jam",21,"9 jam","02518321196","32","3271",2021-07-12 18:51:31,"Non COVID-19"
"273","RS Umum Mulia Pajajaran","Jl. Raya Pajajaran No. 98, Bantarjati - Bogor Utara, Kota Bogor",5,"10 jam",22,"10 jam",21,"10 jam","081288015167","32","3271",2021-07-12 18:51:31,"Non COVID-19"
"274","RS Umum Daerah Taman Husada Bontang","Jl. S. Parman No. 01",NA,NA,NA,NA,NA,NA,"054822111","64","6474",2021-07-12 18:51:31,"Non COVID-19"
"275","RS Islam Bontang","Jl. Brigjen Katamso No.40",12,"34 menit",16,"34 menit",9,"34 menit","054820003","64","6474",2021-07-12 18:51:31,"Non COVID-19"
"276","RS Umum Daerah Dr. Achmad Mochtar","Jl. Dr. A. Rivai Bukittinggi",0,NA,9,NA,18,NA,"085263561606","13","1375",2021-07-12 18:51:31,"Non COVID-19"
"277","RS Umum Madina","Jl. Guru Hamzah No. 17",4,"11 jam",7,"11 jam",3,"11 jam","081319789810","13","1375",2021-07-12 18:51:31,"Non COVID-19"
"278","RS Krakatau Medika","Jl. Semang Raya No. 01",30,"10 jam",16,"10 jam",25,"10 jam","0254398846","36","3672",2021-07-12 18:51:32,"Non COVID-19"
"279","RS Umum Daerah Kota Cilegon","Jl. Kapten P. Tendean Km.3 Cilegon",12,"11 jam",10,"10 jam",50,"11 jam","08159859244","36","3672",2021-07-12 18:51:32,"Non COVID-19"
"280","RS Kurnia","Jl. Jombang Masjid No.4, Cilegon",25,"5 menit",23,"5 menit",35,"4 menit","087885829059","36","3672",2021-07-12 18:51:32,"Non COVID-19"
"281","RS Umum Mitra Kasih","Jl. Jend.Amir Machmud No.341 Kel. Cigugur Tengah Kec. Cimahi Tengah Kota Cimahi",17,NA,24,NA,26,NA,"0226654852","32","3277",2021-07-12 18:51:32,"Non COVID-19"
"282","RS Umum Avisena","Jl. Melong 170 Kelurahan. Melong Kecamatan. Cimahi Selatan",6,"9 jam",15,"9 jam",19,"9 jam","0226000830","32","3277",2021-07-12 18:51:32,"Non COVID-19"
"283","RS Umum Baros","Jl. Raya Baros E46 RT. 01 RW. 15 Kel. Baros Kec. Cimahi Tengah",NA,NA,16,"11 jam",24,"11 jam","hotline tidak tersedia","32","3277",2021-07-12 18:51:32,"Non COVID-19"
"284","RS Ibu dan Anak Panti Abdi Dharma","Jl. Pulasaren No.07 Cirebon 45114",8,"13 jam",2,"13 jam",10,"13 jam","0231203873","32","3274",2021-07-12 18:51:32,"Non COVID-19"
"285","RS Umum Putera Bahagia","Jl. Ciremai Raya No 114 Perumnas Cirebon",5,"10 jam",3,"10 jam",5,"10 jam","02314990900","32","3274",2021-07-12 18:51:32,"Non COVID-19"
"286","RS Umum Medimas","Jl. Evakuasi No. 116 Cirebon",0,"6 jam",8,"6 jam",4,NA,"02328801282","32","3274",2021-07-12 18:51:32,"Non COVID-19"
"287","RSUP Sanglah","Jl. Diponegoro Denpasar Bali",10,"17 menit",14,"17 menit",26,"17 menit","0361226363","51","5171",2021-07-12 18:51:32,"Non COVID-19"
"288","RS Umum Kasih Ibu","Jl. Teuku Umar 120,Denpasar",2,NA,3,NA,4,NA,"03613003030","51","5171",2021-07-12 18:51:32,"Non COVID-19"
"289","RS Umum Bhakti Yudha","Jl. Raya Sawangan No. 2A Depok",10,"14 jam",20,"14 jam",9,"14 jam","087889239146","32","3276",2021-07-12 18:51:33,"Non COVID-19"
"290","RS Umum Tugu Ibu","Jl. Raya Bogor Km 29 Cimanggis - Depok",3,"14 jam",4,"14 jam",21,"14 jam","0218708268","32","3276",2021-07-12 18:51:33,"Non COVID-19"
"291","RS Ibu dan Anak Tumbuh Kembang","Jl. Raya Bogor Km.31 No.23 Cimanggis Kota Depok",0,NA,0,NA,0,NA,"0218701873","32","3276",2021-07-12 18:51:33,"Non COVID-19"
"292","RS Umum Meilia","Jl. Alternatif Cibubur KM. 1, Kel. Harjamukti, Cimanggis, Kota Depok",26,"8 jam",21,"8 jam",36,"8 jam","0218451717","32","3276",2021-07-12 18:51:33,"Non COVID-19"
"293","RS Umum Bunda Margonda","Jl. Margonda Raya KM 3 RT.02/03 no.128",5,"9 jam",11,"9 jam",1,"9 jam","02178890551","32","3276",2021-07-12 18:51:33,"Non COVID-19"
"294","RS Umum Mitra Keluarga Depok","Jl. Margonda Raya, Pancoran Mas, Depok, Jawa Barat",22,NA,8,"17 jam",0,"17 jam","02177210700","32","3276",2021-07-12 18:51:33,"Non COVID-19"
"295","RS Umum Daerah Kota Depok"," Jl. Raya Muchtar No. 99 Sawangan ",23,NA,12,NA,48,NA,"082298661201","32","3276",2021-07-12 18:51:33,"Non COVID-19"
"296","RS Ibu dan Anak Setya Bhakti","Jl. Raya Bogor KM.30 Kel. Mekarsari Kec. Cimanggis",3,"kurang dari 1 menit",8,"9 menit",2,"9 menit","0218711518","32","3276",2021-07-12 18:51:33,"Non COVID-19"
"297","RS Umum Bunda Aliyah","Jl. Kartini No. 2 RT. 001 RW. 009 Kelurahan Depok Kecamatan Pancoran Mas",2,NA,10,NA,32,NA,"0895365535370","32","3276",2021-07-12 18:51:33,"Non COVID-19"
"298","RS Jiwa Dr. Soeharto Heerjan","Jl. Prof.Dr.Latumeten No. 1 Jakarta Barat",12,NA,11,NA,60,NA,"0215630605","31","3174",2021-07-12 18:51:33,"Non COVID-19"
"299","RS Anak dan Bunda Harapan Kita","Jl. Let.Jend. S Parman Kav. 87 Slipi Jakbar",36,NA,38,NA,54,NA,"hotline tidak tersedia","31","3174",2021-07-12 18:51:33,"Non COVID-19"
"300","RS Jantung dan Pembuluh Darah Harapan Kita","Jl. S. Parman Kav 87, Slipi",66,NA,26,NA,16,NA,"0215682424","31","3174",2021-07-12 18:51:33,"Non COVID-19"
"301","RSUPN Dr. Cipto Mangunkusumo","Jl. Diponegoro 71 Jakarta Pusat",47,"47 menit",27,"47 menit",155,"47 menit","0213924268","31","3173",2021-07-12 18:51:33,"Non COVID-19"
"302","RS PGI Cikini","Jl. Raden Saleh No. 40 Jakpus",13,"2 menit",30,"2 menit",56,NA,"02138997777","31","3173",2021-07-12 18:51:33,"Non COVID-19"
"303","RS Umum Primaya Evasari Hospital","Jl. Rawamangun No. 47, Rawasari, Cempaka Putih, Jakarta Pusat",9,"9 jam",9,"9 jam",7,"9 jam","hotline tidak tersedia","31","3173",2021-07-12 18:51:33,"Non COVID-19"
"304","RS Umum Menteng Mitra Afia","Jl. Kalipasir No.9 Jakarta Pusat",11,NA,NA,NA,4,"16 jam","hotline tidak tersedia","31","3173",2021-07-12 18:51:33,"Non COVID-19"
"305","RS Umum Daerah Kemayoran","Jl. Serdang Baru I  Kel. Serdang Kec. Kemayoran",NA,NA,NA,NA,21,"2 menit","0214251005","31","3173",2021-07-12 18:51:33,"Non COVID-19"
"306","RS Umum Daerah Johar Baru","Jl. Tanah Tinggi XII, Johar Baru",NA,NA,NA,NA,23,NA,"02121470344","31","3173",2021-07-12 18:51:33,"Non COVID-19"
"307","RSUP Fatmawati","Jl. RS Fatmawati Cilandak,Jaksel",3,"kurang dari 1 menit",3,"1 menit",20,"kurang dari 1 menit","021 7501524 / 7660552","31","3171",2021-07-12 18:51:34,"Non COVID-19"
"308","RS Umum Prikasih","Jl. RS Fatmawati Raya No. 74, Pondok Labu, Cilandak",3,"2 jam",7,"2 jam",11,"2 jam","0217504669","31","3171",2021-07-12 18:51:34,"Non COVID-19"
"309","RS Umum Mayapada","Jalan Lebak Bulus I. Kav. 29",8,NA,5,NA,10,NA,"hotline tidak tersedia","31","3171",2021-07-12 18:51:34,"Non COVID-19"
"310","RS Umum Daerah Kecamatan Tebet"," Jl. Prof. Soepomo, SH No. 54 Kelurahan Tebet Barat Kecamatan Tebet 12810",NA,NA,NA,NA,22,"3 menit","0218314955","31","3171",2021-07-12 18:51:34,"Non COVID-19"
"311","RS Umum Daerah Pesanggrahan","Jalan Cenek I no. 1 Pesanggrahan",NA,NA,NA,NA,NA,NA,"0217356087","31","3171",2021-07-12 18:51:34,"Non COVID-19"
"312","RS Umum Daerah Mampang Prapatan","Jl. Kapten P. Tendean No. 9A Jakarta Selatan",NA,NA,NA,NA,26,"kurang dari 1 menit","0217971115","31","3171",2021-07-12 18:51:34,"Non COVID-19"
"313","RS Umum Daerah Pasar Minggu","JL. TB. SIMATUPANG NO. 1 KELURAHAN RAGUNAN, KECAMATAN PASAR MINGGU - JAKARTA SELATAN",1,NA,0,NA,3,NA,"087826861686","31","3171",2021-07-12 18:51:34,"Non COVID-19"
"314","RS Khusus Bedah Halimun","Jl. Halimun Raya No. 9 Guntur - Setiabudi Jakarta Selatan",4,NA,NA,NA,NA,NA,"0218311361","31","3171",2021-07-12 18:51:34,"Non COVID-19"
"315","RS Ketergantungan Obat","Jl. Lapangan Tembak No 75 
Kelurahan Cibubur 
Kecamatan  Ciracas 
Jakarta Timur 13720",1,"1 menit",4,"1 menit",9,"1 menit","02187711969","31","3172",2021-07-12 18:51:34,"Non COVID-19"
"316","RS Umum Harum","Jl. Tarum Barat, Kalimalang",8,"16 jam",15,"16 jam",6,"16 jam","0218617212","31","3172",2021-07-12 18:51:34,"Non COVID-19"
"317","RS Umum Harapan Bunda","Jl. Raya Bogor Km.22 No.44 Jaktim",10,"10 jam",12,"9 jam",35,"9 jam","0218400257","31","3172",2021-07-12 18:51:34,"Non COVID-19"
"318","RS Umum Yadika","Jl. Pahlawan Revolusi No.47 Pondok Bambu Jaktim",4,NA,12,NA,6,NA,"0218615754","31","3172",2021-07-12 18:51:34,"Non COVID-19"
"319","RSK Pusat Otak Nasional","Jl MT Haryono Kav 11, Kelurahan Cawang, Kecamatan Kramat Jati, Jakarta Timur",12,NA,5,NA,7,NA,"02122040055","31","3172",2021-07-12 18:51:34,"Non COVID-19"
"320","RS Umum Daerah Cipayung","Jl. Mini III RT 04 RW 03 Bambu Apus Cipayung",NA,NA,NA,NA,29,"kurang dari 1 menit","02185506222","31","3172",2021-07-12 18:51:34,"Non COVID-19"
"321","RS Umum Mulyasari","Jl. Raya Plumpung Semper No.19 RT.006/RW.015, Jakarta Utara ",14,"34 menit",22,"34 menit",21,"34 menit","02143931111","31","3175",2021-07-12 18:51:34,"Non COVID-19"
"322","RS Umum Daerah  Tanjung Priok","Jl. Bugis No. 03 Kel. Kebon Bawang Kec. Tanjung Priok",NA,NA,NA,NA,NA,NA,"02143908923","31","3175",2021-07-12 18:51:34,"Non COVID-19"
"323","RS Royal Prima","Jl. Raden Wijaya RT 35 Kebon Kopi Kec Jambi Selatan",10,"9 jam",15,"9 jam",44,"9 jam","074141010","15","1571",2021-07-12 18:51:35,"Non COVID-19"
"324","RS Umum Daerah Raden Mattaher Jambi","Jl. Letjen Suprapto no. 31 Jambi",38,NA,40,NA,103,NA,"074161692","15","1571",2021-07-12 18:51:35,"Non COVID-19"
"325","RS Tk. IV dr. Bratanata","Jl. Raden Mattaher No. 33,Jambi",18,"10 jam",26,"9 jam",26,"10 jam","074134212","15","1571",2021-07-12 18:51:35,"Non COVID-19"
"326","RS Bhayangkara Jambi","Jl. Raden Mathaher No.03 Jambi",19,NA,10,NA,22,"9 jam","074134409","15","1571",2021-07-12 18:51:35,"Non COVID-19"
"327","RS Umum Santa Theresia","Jl. Dr. Sutomo No.19 Jambi",12,"11 jam",8,"11 jam",11,"11 jam","074123119","15","1571",2021-07-12 18:51:35,"Non COVID-19"
"328","RS Jiwa Daerah Provinsi Jambi","Jl. Dr. Purwadi Km.9,5 Jambi",14,NA,23,NA,130,"7 jam","0741580254","15","1571",2021-07-12 18:51:35,"Non COVID-19"
"329","RS Siloam Jambi","Jl. Soekarno - Hatta Paal Merah,Jambi",3,"8 jam",NA,NA,5,"8 jam","07415919000","15","1571",2021-07-12 18:51:35,"Non COVID-19"
"330","RS Umum Daerah H. Abdul Manap","Jl. SK.Rd.Syahbuddin Kel. Mayang Mangurai Kec.Kota Baru Jambi",23,"11 jam",33,"11 jam",81,"11 jam","07415910180","15","1571",2021-07-12 18:51:35,"Non COVID-19"
"331","RS Islam Arafah","Jl. Mpu Gandring No.1 Kebun Jeruk",16,NA,14,NA,5,NA,"074162711","15","1571",2021-07-12 18:51:35,"Non COVID-19"
"332","RS Umum Kambang","Jl. Kol. Amir Hamzah No. 35 Sei Kambang Jambi",8,"9 jam",21,"9 jam",5,NA,"074161714","15","1571",2021-07-12 18:51:35,"Non COVID-19"
"333","RS Umum Baiturahim Jambi","Jl. Prof. M. Yamin SH, No. 30 Kel. Lebak Bandung",NA,NA,NA,NA,NA,NA,"074135165","15","1571",2021-07-12 18:51:35,"Non COVID-19"
"334","RS Umum Rimbo Medika","Jl, Kap. Pattimura RT. 02 No. 58 Jambi kelurahan kenali besar,kec alam barajo",3,"10 jam",1,"10 jam",0,"10 jam","0741582030","15","1571",2021-07-12 18:51:35,"Non COVID-19"
"335","RS Umum Erni Medika","Jl. Berlin RT 12 No.21 Kel. Talang Bakung",0,"14 jam",3,"14 jam",5,NA,"082282422343","15","1571",2021-07-12 18:51:35,"Non COVID-19"
"336","RS Umum Daerah H. Abdurrahman Sayoeti","Jl. KH. Hasan Anang No. 33 Kel. Olak Kemang Kec. Danau Teluk Kota Jambi",NA,NA,NA,NA,8,"11 jam","089661566070","15","1571",2021-07-12 18:51:35,"Non COVID-19"
"337","RS Umum Ratih","Jl. Penanggungan No.32, Kota Kediri",9,NA,11,NA,43,NA,"0354779500","35","3571",2021-07-12 18:51:35,"Non COVID-19"
"338","RS Bahteramas Provinsi Sultra","Jl. Kapten Piere Tendean No 50 Kec Baruga ",46,"11 jam",37,"11 jam",41,NA,"081248013079","74","7471",2021-07-12 18:51:35,"Non COVID-19"
"339","RS Umum Daerah Kota Kendari"," Jl. Z.A. Sugianto No. 39 Kendari",10,"9 jam",10,"9 jam",31,"9 jam","082280851169","74","7471",2021-07-12 18:51:35,"Non COVID-19"
"340","RS Umum Daerah S. K. Lerik","    Jl. Timor Raya Pasir No. 134 Kelurahan Pasir Panjang ",7,"6 jam",5,"6 jam",8,"6 jam","081339010000","53","5371",2021-07-12 18:51:36,"Non COVID-19"
"341","RS TNI AL Lantamal VII Kupang","Jl. Yos Sudarso No. 5 Osmok, Kel Namosain Kec.Alak, Kupang",17,"13 jam",NA,NA,NA,NA,"082236733397","53","5371",2021-07-12 18:51:36,"Non COVID-19"
"342","RS Umum Daerah Langsa","Jl. Ahmad Yani No.1  Kec. Langsa Kota",22,"1 jam",78,"1 jam",84,"1 jam","064122800","11","1173",2021-07-12 18:51:36,"Non COVID-19"
"343","RS Tk. IV Lhokseumawe Aceh Utara","Jl. Samudra No.53A Kp Jawa Kec. Banda Sakti Lhokseumawe AUT",7,"11 jam",16,"11 jam",25,"11 jam","082275830041","11","1174",2021-07-12 18:51:36,"Non COVID-19"
"344","RS Ibu dan Anak Dwi Sari","Jl. Yos Sudarso No. 2 ",2,NA,0,NA,10,NA,"081272068450","16","1674",2021-07-12 18:51:36,"Non COVID-19"
"345","RS Umum Daerah Dr. Soedono Madiun","Jl. Dr. Soetomo 59, Madiun",18,"41 menit",19,"41 menit",73,"41 menit","082139645425","35","3577",2021-07-12 18:51:36,"Non COVID-19"
"346","RS Umum Daerah Tidar","Jl. Tidar No.30 A, Kota Magelang",9,"4 jam",82,NA,75,"4 jam","0293362260","33","3371",2021-07-12 18:51:36,"Non COVID-19"
"347","RS Jiwa Prof. Dr. Soerojo"," Jl. Jenderal Ahmad Yani 169 Magelang",24,"1 menit",17,"1 menit",34,"1 menit","0293363601","33","3371",2021-07-12 18:51:36,"Non COVID-19"
"348","RS Umum Lestari Raharja","Jl. Sutopo No.5,Magelang",3,"51 menit",0,"51 menit",0,"51 menit","0293363223","33","3371",2021-07-12 18:51:36,"Non COVID-19"
"349","RS Umum Daerah Labuang Baji","Jl. Dr. Ratulangi No. 81 Makassar",33,NA,34,NA,48,NA,"081355538118","73","7371",2021-07-12 18:51:37,"Non COVID-19"
"350","RS Tk. II Pelamonia","Jl. Jend Sudirman No.27,Makassar",NA,NA,NA,NA,NA,NA,"082187083348","73","7371",2021-07-12 18:51:37,"Non COVID-19"
"351","RS Stella Maris","Jl. Somba Opu No.273 Makassar",47,"1 menit",8,NA,47,"kurang dari 1 menit","081340604910","73","7371",2021-07-12 18:51:37,"Non COVID-19"
"352","RS Khusus Daerah Dadi","Jl. Lanto Dg. Pasewang No. 34 Makassar",8,"16 jam",78,"16 jam",90,"16 jam","085242727944","73","7371",2021-07-12 18:51:37,"Non COVID-19"
"353","RS Ibu dan Anak Sentosa","Jl. Jend Sudirman No.52 Makkassar",8,"12 jam",NA,NA,12,"12 jam","081340189496","73","7371",2021-07-12 18:51:37,"Non COVID-19"
"354","RS Islam Faisal","Jl. AP Pettarani ,Makasar",32,NA,33,NA,35,NA,"0411854118","73","7371",2021-07-12 18:51:37,"Non COVID-19"
"355","RS Dr. Tadjuddin Chalid, MPH","Jl. Paccerakkang No.67 / Pajjaiang Daya Makassar",28,"kurang dari 1 menit",9,"kurang dari 1 menit",42,"kurang dari 1 menit","081144404545","73","7371",2021-07-12 18:51:37,"Non COVID-19"
"356","RSUP Dr. Wahidin Sudirohusodo","      Jl. Perintis Kemerdekaan Km.11 Makasar",85,"kurang dari 1 menit",94,"1 menit",136,"1 menit","0411584675","73","7371",2021-07-12 18:51:37,"Non COVID-19"
"357","RS Grestelina","Jl. Hertasning Raya No.52 Makassar",22,"18 jam",15,"6 jam",20,"18 jam","hotline tidak tersedia","73","7371",2021-07-12 18:51:37,"Non COVID-19"
"358","RS Umum Daerah Daya Kota Makassar","Jl. Perintis Kemerdekaan No. 14,Makasar",29,NA,22,NA,57,NA,"082191901388","73","7371",2021-07-12 18:51:37,"Non COVID-19"
"359","RS Universitas Hasanuddin","Jl. Perintis Kemerdekaan KM 11 Tamalanrea",22,NA,17,NA,54,NA,"0411591331","73","7371",2021-07-12 18:51:37,"Non COVID-19"
"360","RS Umum Daerah Dr. Saiful Anwar","Jl. Jaksa Agung Suprapto No. 2 Malang",38,NA,56,NA,172,NA,"0341362101","35","3573",2021-07-12 18:51:37,"Non COVID-19"
"361","RS Tk. II Dr. Soepraoen","Jl. Soedanco Supriyadi No. 22 Kota Malang",31,NA,33,NA,46,NA,"0341325111","35","3573",2021-07-12 18:51:37,"Non COVID-19"
"362","RS Umum Panti Waluya Sawahan Malang","Jl. Nusakambangan No.56 Kota Malang",26,"10 jam",24,"10 jam",22,"10 jam","0341366033","35","3573",2021-07-12 18:51:37,"Non COVID-19"
"363","RS Umum Lavalette Malang","  Jl. WR. Supratman No.10 Kota Malang",36,NA,26,NA,8,NA,"08814983970","35","3573",2021-07-12 18:51:37,"Non COVID-19"
"364","RS Ibu dan Anak Muhammadiyah Malang","Jl. KH. Wahid Hasyim NO. 30 Malang",4,NA,5,NA,1,NA,"0341326222","35","3573",2021-07-12 18:51:37,"Non COVID-19"
"365","RS Islam Malang","Jl. MT. Haryono No. 139 Malang",8,"5 jam",19,"5 jam",20,"5 jam","0341570400","35","3573",2021-07-12 18:51:37,"Non COVID-19"
"366","RSUP Prof. Dr. R. D. Kandou","Jl. Raya Tanawangko No.56, Manado",50,"4 menit",116,"4 menit",116,"3 menit","082196305119","71","7171",2021-07-12 18:51:38,"Non COVID-19"
"367","RS Bhayangkara Manado","Jl. Sam Ratulangi no. 326 Manado",15,"7 jam",11,"7 jam",NA,NA,"082170007070","71","7171",2021-07-12 18:51:38,"Non COVID-19"
"368","RS Mata Provinsi Sulawesi Utara","Jl. W. Z. Johanis No.I Kota Manado",2,"17 jam",3,NA,9,NA,"08114319658","71","7171",2021-07-12 18:51:38,"Non COVID-19"
"369","RS Jiwa Mutiara Sukma","  Jl. A Yani no. 1 Selagalas Cakranegara, Mataram",1,"16 jam",3,"16 jam",36,"16 jam","hotline tidak tersedia","52","5271",2021-07-12 18:51:38,"Non COVID-19"
"370","RS Umum Daerah Dr. Pirngadi","Jl Prof H M Yamin SH No. 47, Medan",60,NA,56,NA,121,NA,"hotline tidak tersedia","12","1275",2021-07-12 18:51:38,"Non COVID-19"
"371","RS Umum Delima Medan","Jl Kl. Yos Sudarso Km.13,6 No.19 A, Medan - Martubung",3,NA,12,NA,13,NA,"hotline tidak tersedia","12","1275",2021-07-12 18:51:38,"Non COVID-19"
"372","RS AL Dr. Komang Makes Belawan","Jl. Bengkalis Belawan No.1 Medan",3,NA,6,NA,6,NA,"081261840632","12","1275",2021-07-12 18:51:38,"Non COVID-19"
"373","RS Jiwa Prof. Dr. Muhammad Ildrem","Jl Let. Jend. Jamin Ginting S Km. 10/ Jl. Tali Air No. 21 Kel. Mangga Kec. Medan Tuntungan",16,"kurang dari 1 menit",35,"kurang dari 1 menit",121,"kurang dari 1 menit","hotline tidak tersedia","12","1275",2021-07-12 18:51:38,"Non COVID-19"
"374","RS Umum Siti Hajar","Jl Letjend Jamin Ginting No.2, Medan",2,NA,10,NA,15,NA,"082217401119","12","1275",2021-07-12 18:51:38,"Non COVID-19"
"375","RS Umum Imelda Pekerja Indonesia","Jl. Bilal No. 24 Pulo Brayan Darat I",6,NA,23,NA,68,NA,"0616610072","12","1275",2021-07-12 18:51:38,"Non COVID-19"
"376","RS Umum Martha Friska","Jl KL. Yos Sudarso Km.6 No. 91,Medan",34,NA,NA,NA,26,NA,"hotline tidak tersedia","12","1275",2021-07-12 18:51:38,"Non COVID-19"
"377","RSUP H. Adam Malik","Jl Bunga Lau No. 17, Medan",56,"5 menit",49,"5 menit",128,"5 menit","0618363000","12","1275",2021-07-12 18:51:38,"Non COVID-19"
"378","RS Ibu dan Anak Rosiva","Jl Bangka No 15 Medan",2,"7 jam",NA,NA,NA,NA,"hotline tidak tersedia","12","1275",2021-07-12 18:51:38,"Non COVID-19"
"379","RS Umum Estomihi","Jl. Sisinga Mangaraja 235,Medan",13,NA,14,NA,34,NA,"082165452466","12","1275",2021-07-12 18:51:38,"Non COVID-19"
"380","RS Umum Martha Friska Multatuli","Jl Multatuli Komplek Taman Multatuli Indah No.1 Medan",8,NA,18,NA,19,NA,"081361236822","12","1275",2021-07-12 18:51:38,"Non COVID-19"
"381","RS Umum Royal Prima","Jl Ayahanda No 68A Medan",29,NA,9,NA,61,NA,"085261625430","12","1275",2021-07-12 18:51:38,"Non COVID-19"
"382","RS Umum Universitas Sumatera Utara","Jl Dr. T. Mansur No. 66",31,NA,30,NA,39,NA,"0618218928","12","1275",2021-07-12 18:51:38,"Non COVID-19"
"383","RS Umum Royal Prima Marelan","Jl. Marelan Pasar 3 No. 187 Kel. Rengas Pulau Kec. Medan Marelan 20255 Sumut",0,"9 jam",NA,NA,25,"9 jam","085260844632","12","1275",2021-07-12 18:51:38,"Non COVID-19"
"384","RS Umum Bina Kasih","Jl Jend. TB.Simatupang No.148 Sunggal ",44,"10 jam",76,"10 jam",74,"10 jam","0618445271","12","1275",2021-07-12 18:51:38,"Non COVID-19"
"385","RS Umum Muhammadiyah Metro","Jl. Soekarno Hatta No.42 Mulyojati 16B, Metro Barat",NA,NA,NA,NA,NA,NA," 08117249490","18","1872",2021-07-12 18:51:39,"Non COVID-19"
"386","RS Umum Dr. Wahidin Sudiro Husodo Kota Mojokerto","  Jl. Raya Surodinawan Kel. Surodinawan, Kec. Prajurit Kulon, Kota Mojokerto",8,"17 jam",6,"17 jam",31,"17 jam","081230560902","35","3576",2021-07-12 18:51:39,"Non COVID-19"
"387","RS Gatoel","Jl. Raden Wijaya No. 56 Kel. Kranggan Kec. Prajurit Kulon",19,"6 jam",9,"6 jam",9,"6 jam","082245625166","35","3576",2021-07-12 18:51:39,"Non COVID-19"
"388","RS Reksa Waluya","Jl. Mojopahit 422, Kel. Miji, Kec. Prajurit Kulon, Kota Mojokerto",11,"13 jam",2,"13 jam",6,"13 jam","0321322170","35","3576",2021-07-12 18:51:39,"Non COVID-19"
"389","RS Islam Hasanah Muhammadiyah ","Jl. HOS Cokroaminoto No. 26-28, Kel. Jagalan, Kec. Magersari, Kota Mojokerto",0,"11 jam",10,"11 jam",18,"11 jam","0321321635","35","3576",2021-07-12 18:51:39,"Non COVID-19"
"390","RS Kamar Medika","Jl. Empunala No.351, Kel. Kedundung, Kec. Magersari, Kota Mojokerto",2,"49 menit",5,"49 menit",10,"49 menit","0321330066","35","3576",2021-07-12 18:51:39,"Non COVID-19"
"391","RSUP Dr. M. Djamil","Jl. Perintis Kemerdekaan Padang",21,NA,63,NA,134,NA,"082175066250","13","1371",2021-07-12 18:51:39,"Non COVID-19"
"392","RS Bhayangkara Padang","Jl. Jati No.I Padang",NA,NA,12,"15 menit",22,"15 menit","082387422450","13","1371",2021-07-12 18:51:39,"Non COVID-19"
"393","RS Umum Ibnu Sina Padang Panjang","Jl. Sukarno. Hatta,Padang Panjang",3,"19 jam",12,"19 jam",10,"19 jam","085274551137","13","1374",2021-07-12 18:51:39,"Non COVID-19"
"394","RS Umum Daerah Padang Sidempuan","Jl Dr. F.L. Tobing No. 10,Padangsidimpuan",26,"9 jam",38,"9 jam",106,"9 jam","hotline tidak tersedia","12","1277",2021-07-12 18:51:39,"Non COVID-19"
"395","RS Umum Pusat Dr. Mohammad Hoesin Palembang","Jl. Jendral Sudirman KM 3,5 Palembang",26,"2 jam",31,"2 jam",173,"2 jam","0711354088","16","1671",2021-07-12 18:51:40,"Non COVID-19"
"396","RS Umum Pertamina Palembang","Komplek Pertamina Plaju, Palembang",12,NA,10,NA,10,NA,"0711597444","16","1671",2021-07-12 18:51:40,"Non COVID-19"
"397","RS Umum Charitas Hospital Palembang","Jl. Sudirman 1054 Palembang",21,"9 jam",32,"9 jam",42,"9 jam","082177013867","16","1671",2021-07-12 18:51:40,"Non COVID-19"
"398","RS Jiwa Ernaldi Bahar Provinsi Sumatera Selatan","Jl. Tembus Terminal No. 02, KM. 12 Kecamatan Alang Alang Lebar Kota Palembang",16,NA,20,NA,78,NA,"07115645123","16","1671",2021-07-12 18:51:40,"Non COVID-19"
"399","RS Islam Siti Khadijah","Jl. Demang Lebar Daun No.26",2,NA,22,NA,11,NA,"0711536008","16","1671",2021-07-12 18:51:40,"Non COVID-19"
"400","RS Muhammadiyah Palembang","Jl. A. Yani 13 Ulu, Palembang",18,"49 menit",36,"49 menit",59,"49 menit","0711511446","16","1671",2021-07-12 18:51:40,"Non COVID-19"
"401","RS Khusus Paru Palembang","Jl. Merdeka No.10,Palembang",2,"12 jam",6,"12 jam",14,"12 jam","0711352010","16","1671",2021-07-12 18:51:40,"Non COVID-19"
"402","RS Khusus Mata Masyarakat Provinsi Sumatera Selat","Jl. Kol. H. Burlian KM.6 ",8,"14 jam",7,"14 jam",22,"14 jam","07115612838","16","1671",2021-07-12 18:51:40,"Non COVID-19"
"403","RS Ibu dan Anak Az-Zahra Palembang","Jl.Brigjend Hasan Kasim No. 1-2 Kel. Bukit Sangkal Kec. Kalidoni Palembang",NA,NA,5,NA,10,NA,"0711822723","16","1671",2021-07-12 18:51:40,"Non COVID-19"
"404","RS Umum Daerah Gandus Palembang","Jl. Sofyan Kenawas Gandus Palembang",NA,NA,NA,NA,32,"13 jam","081377666447","16","1671",2021-07-12 18:51:40,"Non COVID-19"
