"","hospital","address","bed_class1","last_update_class1","bed_class2","last_update_class2","bed_class3","last_update_class3","tlp_number","province","district","scraped_at","bed_type"
"267","RS Umum Aminah","Jl.Veteran No.39 Kelurahan Kepanjen Kidul Kota Blitar",7,NA,16,NA,21,"55 menit","0342816304","35","3572",2021-08-16 19:11:21,"Non COVID-19"
"268","RS Umum Ummi","Jl. Empang II No. 2 Bogor Selatan Kota Bogor",0,NA,3,NA,7,NA,"087827036712 ","32","3271",2021-08-16 19:11:21,"Non COVID-19"
"269","RS Ibu dan Anak Sawojajar","Jl. Sawojajar No, 9 Bogor Tengah Kota Bogor",2,"11 jam",2,"11 jam",13,"11 jam","087778324371","32","3271",2021-08-16 19:11:21,"Non COVID-19"
"270","RS Umum Siloam Hospitals Bogor","Jl. Pajajaran No. 27 Bogor Tengah, Kota Bogor",12,"9 jam",NA,NA,18,"9 jam","02518303900","32","3271",2021-08-16 19:11:21,"Non COVID-19"
"271","RS Umum Daerah Kota Bogor"," Jl. Dr. Sumeru 120 Kota Bogor",38,"11 jam",17,"11 jam",39,"11 jam","02518312292","32","3271",2021-08-16 19:11:21,"Non COVID-19"
"272","RS Umum Hermina Bogor","Jl. Ring Road I Kav. 23,25,27 Perum Taman Yasmin Bogor",27,"10 jam",27,"10 jam",16,"10 jam","02518382525","32","3271",2021-08-16 19:11:21,"Non COVID-19"
"273","RS Umum Melania","Jl. Pahlawan No.91, Kota Bogor",9,NA,9,"9 jam",14,"9 jam","02518321196","32","3271",2021-08-16 19:11:21,"Non COVID-19"
"274","RS Graha Medka Bogor","Jl. KH Abdullah Bin Nuh No. 2",4,NA,12,NA,9,NA,"hotline tidak tersedia","32","3271",2021-08-16 19:11:21,"Non COVID-19"
"275","RS Amalia Bontang"," Jl. R. Soeprapto No. 22 Bontang - Kalimantan Timur",2,"12 jam",1,NA,22,NA,"054825050","64","6474",2021-08-16 19:11:22,"Non COVID-19"
"276","RS Islam Bontang","Jl. Brigjen Katamso No.40",8,"54 menit",16,"54 menit",7,"54 menit","054820003","64","6474",2021-08-16 19:11:22,"Non COVID-19"
"277","RS Umum Ibnu Sina Bukittinggi","Jl. Batang Agam, Belakang Balok ",16,"57 menit",21,"57 menit",35,"57 menit","075221185","13","1375",2021-08-16 19:11:23,"Non COVID-19"
"278","RS Umum Daerah Kota Cilegon","Jl. Kapten P. Tendean Km.3 Cilegon",5,"7 jam",6,"7 jam",15,"7 jam","08159859244","36","3672",2021-08-16 19:11:23,"Non COVID-19"
"279","RS Kurnia","Jl. Jombang Masjid No.4, Cilegon",24,"10 menit",22,"10 menit",28,"10 menit","087885829059","36","3672",2021-08-16 19:11:23,"Non COVID-19"
"280","RS Umum Avisena","Jl. Melong 170 Kelurahan. Melong Kecamatan. Cimahi Selatan",7,"16 jam",5,"15 jam",14,"15 jam","0226000830","32","3277",2021-08-16 19:11:23,"Non COVID-19"
"281","RS Umum Putera Bahagia","Jl. Ciremai Raya No 114 Perumnas Cirebon",2,"10 jam",3,"10 jam",5,"10 jam","02314990900","32","3274",2021-08-16 19:11:24,"Non COVID-19"
"282","RS Umum Medimas","Jl. Evakuasi No. 116 Cirebon",2,"10 jam",14,"10 jam",12,NA,"02328801282","32","3274",2021-08-16 19:11:24,"Non COVID-19"
"283","RSUP Sanglah","Jl. Diponegoro Denpasar Bali",10,"13 menit",28,"13 menit",74,"13 menit","0361226363","51","5171",2021-08-16 19:11:24,"Non COVID-19"
"284","RS Umum Kasih Ibu","Jl. Teuku Umar 120,Denpasar",NA,NA,NA,NA,NA,NA,"03613003030","51","5171",2021-08-16 19:11:24,"Non COVID-19"
"285","RS Umum Puri Raharja","Jl. WR Supratman 14 ",20,NA,4,NA,17,NA,"0361222013","51","5171",2021-08-16 19:11:24,"Non COVID-19"
"286","RS Umum Bhakti Rahayu","Jl. Gatot Subroto II /11 Denpasar",2,NA,4,NA,9,NA,"0361430270","51","5171",2021-08-16 19:11:24,"Non COVID-19"
"287","RS Ibu dan Anak Harapan Bunda","Jl. Tukad Unda No. 1 Denpasar",6,"10 jam",4,"10 jam",6,"10 jam","0361265532-33","51","5171",2021-08-16 19:11:24,"Non COVID-19"
"288","RS Umum Bhakti Yudha","Jl. Raya Sawangan No. 2A Depok",10,"11 jam",24,"11 jam",11,"11 jam","087889239146","32","3276",2021-08-16 19:11:25,"Non COVID-19"
"289","RS Umum Tugu Ibu","Jl. Raya Bogor Km 29 Cimanggis - Depok",4,"8 jam",22,"8 jam",22,"8 jam","0218708268","32","3276",2021-08-16 19:11:25,"Non COVID-19"
"290","RS Ibu dan Anak Tumbuh Kembang","Jl. Raya Bogor Km.31 No.23 Cimanggis Kota Depok",0,NA,0,NA,0,NA,"0218701873","32","3276",2021-08-16 19:11:25,"Non COVID-19"
"291","RS Umum Meilia","Jl. Alternatif Cibubur KM. 1, Kel. Harjamukti, Cimanggis, Kota Depok",19,"10 jam",20,"10 jam",33,"10 jam","0218451717","32","3276",2021-08-16 19:11:25,"Non COVID-19"
"292","RS Umum Bunda Margonda","Jl. Margonda Raya KM 3 RT.02/03 no.128",0,"10 jam",3,"10 jam",0,"10 jam","02178890551","32","3276",2021-08-16 19:11:25,"Non COVID-19"
"293","RS Umum Mitra Keluarga Depok","Jl. Margonda Raya, Pancoran Mas, Depok, Jawa Barat",10,NA,0,"9 jam",0,"9 jam","02177210700","32","3276",2021-08-16 19:11:25,"Non COVID-19"
"294","RS Umum Daerah Kota Depok"," Jl. Raya Muchtar No. 99 Sawangan ",23,NA,13,NA,49,NA,"082298661201","32","3276",2021-08-16 19:11:25,"Non COVID-19"
"295","RS Ibu dan Anak Setya Bhakti","Jl. Raya Bogor KM.30 Kel. Mekarsari Kec. Cimanggis",1,"9 menit",8,"8 menit",2,"8 menit","0218711518","32","3276",2021-08-16 19:11:25,"Non COVID-19"
"296","RS Umum Bunda Aliyah","Jl. Kartini No. 2 RT. 001 RW. 009 Kelurahan Depok Kecamatan Pancoran Mas",0,NA,13,NA,29,NA,"0895365535370","32","3276",2021-08-16 19:11:25,"Non COVID-19"
"297","RS Jiwa Dr. Soeharto Heerjan","Jl. Prof.Dr.Latumeten No. 1 Jakarta Barat",9,NA,6,NA,20,NA,"0215630605","31","3174",2021-08-16 19:11:31,"Non COVID-19"
"298","RS Anak dan Bunda Harapan Kita","Jl. Let.Jend. S Parman Kav. 87 Slipi Jakbar",26,NA,32,NA,47,NA,"hotline tidak tersedia","31","3174",2021-08-16 19:11:31,"Non COVID-19"
"299","RS Jantung dan Pembuluh Darah Harapan Kita","Jl. S. Parman Kav 87, Slipi",32,NA,19,NA,30,NA,"0215682424","31","3174",2021-08-16 19:11:31,"Non COVID-19"
"300","RS Umum Daerah Kecamatan Kalideres","Jalan Satu Maret No. 48Kelurahan Pegadungan, Kecamatan Kalideres, Jakarta Barat",NA,NA,NA,NA,NA,NA,"08118462766","31","3174",2021-08-16 19:11:31,"Non COVID-19"
"301","RSUPN Dr. Cipto Mangunkusumo","Jl. Diponegoro 71 Jakarta Pusat",6,"11 menit",25,"11 menit",50,"11 menit","0213924268","31","3173",2021-08-16 19:11:31,"Non COVID-19"
"302","RS PGI Cikini","Jl. Raden Saleh No. 40 Jakpus",7,"1 menit",23,"1 menit",50,NA,"02138997777","31","3173",2021-08-16 19:11:31,"Non COVID-19"
"303","RS Umum Primaya Evasari Hospital","Jl. Rawamangun No. 47, Rawasari, Cempaka Putih, Jakarta Pusat",8,"18 jam",7,"18 jam",0,"18 jam","hotline tidak tersedia","31","3173",2021-08-16 19:11:31,"Non COVID-19"
"304","RS Umum Menteng Mitra Afia","Jl. Kalipasir No.9 Jakarta Pusat",12,NA,NA,NA,1,"12 jam","hotline tidak tersedia","31","3173",2021-08-16 19:11:31,"Non COVID-19"
"305","RS Umum Daerah Kemayoran","Jl. Serdang Baru I  Kel. Serdang Kec. Kemayoran",NA,NA,NA,NA,18,"1 menit","0214251005","31","3173",2021-08-16 19:11:31,"Non COVID-19"
"306","RS Umum Daerah Johar Baru","Jl. Tanah Tinggi XII, Johar Baru",NA,NA,NA,NA,27,NA,"02121470344","31","3173",2021-08-16 19:11:31,"Non COVID-19"
"307","RSUP Fatmawati","Jl. RS Fatmawati Cilandak,Jaksel",29,"kurang dari 1 menit",65,"kurang dari 1 menit",59,"kurang dari 1 menit","021 7501524 / 7660552","31","3171",2021-08-16 19:11:31,"Non COVID-19"
"308","RS Ibu dan Anak Budhi Jaya","Jl. Dr. Sahardjo 120, Jaksel",4,NA,4,NA,6,NA,"hotline tidak tersedia","31","3171",2021-08-16 19:11:31,"Non COVID-19"
"309","RS Umum Prikasih","Jl. RS Fatmawati Raya No. 74, Pondok Labu, Cilandak",0,"3 jam",1,"3 jam",4,"3 jam","0217504669","31","3171",2021-08-16 19:11:31,"Non COVID-19"
"310","RS Umum Mayapada","Jalan Lebak Bulus I. Kav. 29",0,NA,3,NA,17,NA,"hotline tidak tersedia","31","3171",2021-08-16 19:11:31,"Non COVID-19"
"311","RS Umum Daerah Kecamatan Tebet"," Jl. Prof. Soepomo, SH No. 54 Kelurahan Tebet Barat Kecamatan Tebet 12810",NA,NA,NA,NA,27,"1 menit","0218314955","31","3171",2021-08-16 19:11:31,"Non COVID-19"
"312","RS Umum Daerah Pesanggrahan","Jalan Cenek I no. 1 Pesanggrahan",NA,NA,NA,NA,32,"4 menit","0217356087","31","3171",2021-08-16 19:11:31,"Non COVID-19"
"313","RS Umum Daerah Mampang Prapatan","Jl. Kapten P. Tendean No. 9A Jakarta Selatan",NA,NA,NA,NA,20,"kurang dari 1 menit","0217971115","31","3171",2021-08-16 19:11:31,"Non COVID-19"
"314","RS Umum Daerah Pasar Minggu","JL. TB. SIMATUPANG NO. 1 KELURAHAN RAGUNAN, KECAMATAN PASAR MINGGU - JAKARTA SELATAN",15,NA,8,NA,23,NA,"087826861686","31","3171",2021-08-16 19:11:31,"Non COVID-19"
"315","RS Ketergantungan Obat","Jl. Lapangan Tembak No 75 
Kelurahan Cibubur 
Kecamatan  Ciracas 
Jakarta Timur 13720",4,"1 menit",3,"1 menit",10,"1 menit","02187711969","31","3172",2021-08-16 19:11:32,"Non COVID-19"
"316","RS Umum Harum","Jl. Tarum Barat, Kalimalang",9,"11 jam",13,"11 jam",19,"11 jam","0218617212","31","3172",2021-08-16 19:11:32,"Non COVID-19"
"317","RS Umum Harapan Bunda","Jl. Raya Bogor Km.22 No.44 Jaktim",10,"11 jam",10,"11 jam",26,"11 jam","0218400257","31","3172",2021-08-16 19:11:32,"Non COVID-19"
"318","RS Umum Yadika","Jl. Pahlawan Revolusi No.47 Pondok Bambu Jaktim",4,NA,11,NA,7,NA,"0218615754","31","3172",2021-08-16 19:11:32,"Non COVID-19"
"319","RSK Pusat Otak Nasional","Jl MT Haryono Kav 11, Kelurahan Cawang, Kecamatan Kramat Jati, Jakarta Timur",13,NA,2,NA,13,NA,"02122040055","31","3172",2021-08-16 19:11:32,"Non COVID-19"
"320","RS Umum Daerah Cipayung","Jl. Mini III RT 04 RW 03 Bambu Apus Cipayung",NA,NA,NA,NA,23,"kurang dari 1 menit","02185506222","31","3172",2021-08-16 19:11:32,"Non COVID-19"
"321","RS Umum Mulyasari","Jl. Raya Plumpung Semper No.19 RT.006/RW.015, Jakarta Utara ",14,"54 menit",21,"54 menit",23,"54 menit","02143931111","31","3175",2021-08-16 19:11:33,"Non COVID-19"
"322","RS Umum Royal Progress","Jl. Danau Sunter Utara, Sunter Paradise I",11,NA,24,NA,20,NA,"081906511008","31","3175",2021-08-16 19:11:33,"Non COVID-19"
"323","RS Umum Duta Indah","Jl. Teluk Gong Raya No. 12 Kel. Pejagalan Kec. Penjaringan",7,"8 jam",NA,NA,NA,NA,"02166676188","31","3175",2021-08-16 19:11:33,"Non COVID-19"
"324","RS Umum Daerah  Tanjung Priok","Jl. Bugis No. 03 Kel. Kebon Bawang Kec. Tanjung Priok",NA,NA,NA,NA,20,NA,"02143908923","31","3175",2021-08-16 19:11:33,"Non COVID-19"
"325","RS Royal Prima","Jl. Raden Wijaya RT 35 Kebon Kopi Kec Jambi Selatan",10,"10 jam",15,"10 jam",43,"10 jam","074141010","15","1571",2021-08-16 19:11:33,"Non COVID-19"
"326","RS Tk. IV dr. Bratanata","Jl. Raden Mattaher No. 33,Jambi",10,"11 jam",16,"11 jam",13,"11 jam","074134212","15","1571",2021-08-16 19:11:33,"Non COVID-19"
"327","RS Bhayangkara Jambi","Jl. Raden Mathaher No.03 Jambi",10,NA,14,NA,24,"11 jam","074134409","15","1571",2021-08-16 19:11:33,"Non COVID-19"
"328","RS Umum Santa Theresia","Jl. Dr. Sutomo No.19 Jambi",23,"11 jam",4,"11 jam",8,"11 jam","074123119","15","1571",2021-08-16 19:11:33,"Non COVID-19"
"329","RS Jiwa Daerah Provinsi Jambi","Jl. Dr. Purwadi Km.9,5 Jambi",12,NA,17,NA,133,"18 jam","0741580254","15","1571",2021-08-16 19:11:33,"Non COVID-19"
"330","RS Siloam Jambi","Jl. Soekarno - Hatta Paal Merah,Jambi",2,"12 jam",0,"12 jam",6,"12 jam","07415919000","15","1571",2021-08-16 19:11:33,"Non COVID-19"
"331","RS Umum Daerah H. Abdul Manap","Jl. SK.Rd.Syahbuddin Kel. Mayang Mangurai Kec.Kota Baru Jambi",19,"11 jam",33,"11 jam",86,"11 jam","07415910180","15","1571",2021-08-16 19:11:33,"Non COVID-19"
"332","RS Umum Kambang","Jl. Kol. Amir Hamzah No. 35 Sei Kambang Jambi",5,"7 jam",20,"7 jam",5,NA,"074161714","15","1571",2021-08-16 19:11:33,"Non COVID-19"
"333","RS Umum Baiturahim Jambi","Jl. Prof. M. Yamin SH, No. 30 Kel. Lebak Bandung",10,"38 jam",12,"38 jam",25,"38 jam","074135165","15","1571",2021-08-16 19:11:33,"Non COVID-19"
"334","RS Umum Rimbo Medika","Jl, Kap. Pattimura RT. 02 No. 58 Jambi kelurahan kenali besar,kec alam barajo",1,"7 jam",1,"7 jam",1,"7 jam","0741582030","15","1571",2021-08-16 19:11:33,"Non COVID-19"
"335","RS Mitra","Jl. Jenderal Basuki Rahmat No 77",9,"16 jam",14,"16 jam",18,"16 jam","07413041377","15","1571",2021-08-16 19:11:33,"Non COVID-19"
"336","RS Umum Daerah H. Abdurrahman Sayoeti","Jl. KH. Hasan Anang No. 33 Kel. Olak Kemang Kec. Danau Teluk Kota Jambi",NA,NA,NA,NA,9,"9 jam","081214965245","15","1571",2021-08-16 19:11:33,"Non COVID-19"
"337","RS TK. IV 05.07.02 Kediri","Jl. Mayjen Sungkono No. 44, Kota Kediri",5,"9 jam",9,"9 jam",27,"9 jam","0354687801","35","3571",2021-08-16 19:11:34,"Non COVID-19"
"338","RS Umum Ratih","Jl. Penanggungan No.32, Kota Kediri",9,NA,14,NA,43,NA,"0354779500","35","3571",2021-08-16 19:11:34,"Non COVID-19"
"339","RS Hati Mulia","JL D.I. PANJAITAN NO 243 ",1,"10 jam",3,"10 jam",17,"10 jam","08114009554","74","7471",2021-08-16 19:11:35,"Non COVID-19"
"340","RS Umum Aliyah II","Jl. Buburanda Korumba - Mandonga Kendari Sulawesi Tenggara",0,"9 jam",2,"9 jam",18,"9 jam","082116987801","74","7471",2021-08-16 19:11:35,"Non COVID-19"
"341","RS Umum Aliyah III","Jl. Christina Tiahahu Baruga",4,"11 jam",1,"11 jam",14,"11 jam","081140201238","74","7471",2021-08-16 19:11:35,"Non COVID-19"
"342","RS Ibu dan Anak Permata Bunda","Jl. Syeh Yusuf No.9,Kendari",2,"11 jam",21,"11 jam",20,"11 jam","085341121314","74","7471",2021-08-16 19:11:35,"Non COVID-19"
"343","RS Umum Daerah S. K. Lerik","    Jl. Timor Raya Pasir No. 134 Kelurahan Pasir Panjang ",8,"8 jam",7,"8 jam",13,"8 jam","081339010000","53","5371",2021-08-16 19:11:35,"Non COVID-19"
"344","RS TNI AL Lantamal VII Kupang","Jl. Yos Sudarso No. 5 Osmok, Kel Namosain Kec.Alak, Kupang",22,"13 jam",NA,NA,NA,NA,"082236733397","53","5371",2021-08-16 19:11:35,"Non COVID-19"
"345","RS Ibu dan Anak Dedari","Jl. Rantai Damai No 69 D TDM, Kupang",10,NA,5,NA,7,NA,"0380830041","53","5371",2021-08-16 19:11:35,"Non COVID-19"
"346","RS Kartini","Jl. Frans Seda No. 17",2,"14 jam",6,"14 jam",8,"14 jam","0380831270","53","5371",2021-08-16 19:11:35,"Non COVID-19"
"347","RS Umum Daerah Langsa","Jl. Ahmad Yani No.1  Kec. Langsa Kota",8,"4 menit",81,"4 menit",78,"4 menit","064122800","11","1173",2021-08-16 19:11:35,"Non COVID-19"
"348","RS Tk. IV Lhokseumawe Aceh Utara","Jl. Samudra No.53A Kp Jawa Kec. Banda Sakti Lhokseumawe AUT",1,"12 jam",4,"12 jam",12,"12 jam","082275830041","11","1174",2021-08-16 19:11:36,"Non COVID-19"
"349","RS Ibu dan Anak Dwi Sari","Jl. Yos Sudarso No. 2 ",4,NA,1,NA,5,NA,"081272068450","16","1674",2021-08-16 19:11:36,"Non COVID-19"
"350","RS Umum Daerah Dr. Soedono Madiun","Jl. Dr. Soetomo 59, Madiun",8,"1 menit",5,"1 menit",57,"1 menit","082139645425","35","3577",2021-08-16 19:11:37,"Non COVID-19"
"351","RS Ibu dan Anak Al Hasanah","Jl. Sri Rejeki No. 91B, kel. Sukosari, Kec. Kartoharjo",6,NA,6,NA,9,NA,"0351463173","35","3577",2021-08-16 19:11:37,"Non COVID-19"
"352","RS Umum Daerah Tidar","Jl. Tidar No.30 A, Kota Magelang",6,NA,68,NA,102,"4 jam","0293362260","33","3371",2021-08-16 19:11:37,"Non COVID-19"
"353","RS Jiwa Prof. Dr. Soerojo"," Jl. Jenderal Ahmad Yani 169 Magelang",19,"1 menit",7,"1 menit",8,"1 menit","0293363601","33","3371",2021-08-16 19:11:37,"Non COVID-19"
"354","RS Umum Lestari Raharja","Jl. Sutopo No.5,Magelang",3,"1 jam",2,"1 jam",0,"1 jam","0293363223","33","3371",2021-08-16 19:11:37,"Non COVID-19"
"355","RS Umum Daerah Labuang Baji","Jl. Dr. Ratulangi No. 81 Makassar",21,NA,34,NA,68,NA,"081355538118","73","7371",2021-08-16 19:11:38,"Non COVID-19"
"356","RS Stella Maris","Jl. Somba Opu No.273 Makassar",27,NA,9,NA,53,"6 jam","081340604910","73","7371",2021-08-16 19:11:38,"Non COVID-19"
"357","RS Khusus Daerah Dadi","Jl. Lanto Dg. Pasewang No. 34 Makassar",24,"8 jam",108,"8 jam",557,"8 jam","085242727944","73","7371",2021-08-16 19:11:38,"Non COVID-19"
"358","RS Ibu dan Anak Sentosa","Jl. Jend Sudirman No.52 Makkassar",8,"12 jam",NA,NA,11,"12 jam","081340189496","73","7371",2021-08-16 19:11:38,"Non COVID-19"
"359","RS Islam Faisal","Jl. AP Pettarani ,Makasar",19,NA,8,NA,7,NA,"0411854118","73","7371",2021-08-16 19:11:38,"Non COVID-19"
"360","RS Dr. Tadjuddin Chalid, MPH","Jl. Paccerakkang No.67 / Pajjaiang Daya Makassar",27,"2 jam",17,"2 jam",37,"2 jam","081144404545","73","7371",2021-08-16 19:11:38,"Non COVID-19"
"361","RSUP Dr. Wahidin Sudirohusodo","      Jl. Perintis Kemerdekaan Km.11 Makasar",68,"1 menit",122,"1 menit",187,"1 menit","0411584675","73","7371",2021-08-16 19:11:38,"Non COVID-19"
"362","RS Ibnu Sina Makassar","Jl. U Sumoharjo Makassar Km. 05 No. 264",19,NA,NA,NA,79,"11 jam","08884694731","73","7371",2021-08-16 19:11:38,"Non COVID-19"
"363","RS Umum Daerah Haji Makassar","Jl. Dg. Ngepe No. 14 Makassar",13,"35 jam",7,"35 jam",63,"35 jam","085299905797","73","7371",2021-08-16 19:11:38,"Non COVID-19"
"364","RS Grestelina","Jl. Hertasning Raya No.52 Makassar",19,"8 jam",24,"8 jam",37,"8 jam","hotline tidak tersedia","73","7371",2021-08-16 19:11:38,"Non COVID-19"
"365","RS Universitas Hasanuddin","Jl. Perintis Kemerdekaan KM 11 Tamalanrea",22,NA,19,NA,47,NA,"0411591331","73","7371",2021-08-16 19:11:38,"Non COVID-19"
"366","RS Tk. II Dr. Soepraoen","Jl. Soedanco Supriyadi No. 22 Kota Malang",29,NA,31,NA,44,NA,"0341325111","35","3573",2021-08-16 19:11:38,"Non COVID-19"
"367","RS Umum Panti Waluya Sawahan Malang","Jl. Nusakambangan No.56 Kota Malang",30,"11 jam",21,"12 jam",19,"11 jam","0341366033","35","3573",2021-08-16 19:11:38,"Non COVID-19"
"368","RS Umum Lavalette Malang","  Jl. WR. Supratman No.10 Kota Malang",39,NA,23,NA,0,NA,"08814983970","35","3573",2021-08-16 19:11:38,"Non COVID-19"
"369","RS Ibu dan Anak Husada Bunda","Jl. Pahlawan Trip No.2 Malang ",7,"10 jam",4,"10 jam",11,"10 jam","0341566972","35","3573",2021-08-16 19:11:38,"Non COVID-19"
"370","RS Ibu dan Anak Muhammadiyah Malang","Jl. KH. Wahid Hasyim NO. 30 Malang",4,NA,3,NA,1,NA,"0341326222","35","3573",2021-08-16 19:11:38,"Non COVID-19"
"371","RS Islam Malang","Jl. MT. Haryono No. 139 Malang",4,"6 jam",13,"6 jam",17,"6 jam","0341570400","35","3573",2021-08-16 19:11:38,"Non COVID-19"
"372","RS Umum Permata Bunda","Jl. Soekarno Hatta No. 75 Malang",7,"11 jam",5,"11 jam",NA,NA,"0341407462","35","3573",2021-08-16 19:11:38,"Non COVID-19"
"373","RS Ibu dan Anak Melati Children Hospital","Jl. Suropati No. 12 Malang",1,NA,1,NA,2,NA,"0341340033","35","3573",2021-08-16 19:11:38,"Non COVID-19"
"374","RSUP Prof. Dr. R. D. Kandou","Jl. Raya Tanawangko No.56, Manado",66,"1 menit",138,"1 menit",167,"1 menit","082196305119","71","7171",2021-08-16 19:11:39,"Non COVID-19"
"375","RS Jiwa Mutiara Sukma","  Jl. A Yani no. 1 Selagalas Cakranegara, Mataram",3,NA,4,"39 jam",26,"39 jam","hotline tidak tersedia","52","5271",2021-08-16 19:11:39,"Non COVID-19"
"376","RS Umum Daerah Dr. Pirngadi","Jl Prof H M Yamin SH No. 47, Medan",44,NA,64,NA,146,NA,"hotline tidak tersedia","12","1275",2021-08-16 19:11:40,"Non COVID-19"
"377","RS Bhayangkara Tingkat II","Jl KH Wahid Hasyim No.1, Medan",2,NA,15,NA,20,NA,"081361462147","12","1275",2021-08-16 19:11:40,"Non COVID-19"
"378","RS Umum Delima Medan","Jl Kl. Yos Sudarso Km.13,6 No.19 A, Medan - Martubung",1,NA,18,NA,22,NA,"hotline tidak tersedia","12","1275",2021-08-16 19:11:40,"Non COVID-19"
"379","RS Jiwa Prof. Dr. Muhammad Ildrem","Jl Let. Jend. Jamin Ginting S Km. 10/ Jl. Tali Air No. 21 Kel. Mangga Kec. Medan Tuntungan",15,"12 menit",30,"12 menit",135,"12 menit","hotline tidak tersedia","12","1275",2021-08-16 19:11:40,"Non COVID-19"
"380","RS Umum Siti Hajar","Jl Letjend Jamin Ginting No.2, Medan",1,NA,9,NA,18,NA,"082217401119","12","1275",2021-08-16 19:11:40,"Non COVID-19"
"381","RSUP H. Adam Malik","Jl Bunga Lau No. 17, Medan",50,"1 menit",21,"1 menit",85,"1 menit","0618363000","12","1275",2021-08-16 19:11:40,"Non COVID-19"
"382","RS Ibu dan Anak Badrul Aini","Jl Bromo Gg.Sukri No.18 Medan",8,NA,4,NA,12,NA,"hotline tidak tersedia","12","1275",2021-08-16 19:11:40,"Non COVID-19"
"383","RS Umum Estomihi","Jl. Sisinga Mangaraja 235,Medan",8,NA,10,NA,17,NA,"082165452466","12","1275",2021-08-16 19:11:40,"Non COVID-19"
"384","RS Umum Royal Prima","Jl Ayahanda No 68A Medan",29,NA,0,NA,45,NA,"085261625430","12","1275",2021-08-16 19:11:40,"Non COVID-19"
"385","RS Khusus Paru Sumatera Utara","Jl. Asrama No. 18 Helvetia Kel. Helvetia Kec. Medan Helvetia",NA,NA,NA,NA,10,"10 jam","082163900735","12","1275",2021-08-16 19:11:40,"Non COVID-19"
"386","RS Umum Royal Prima Marelan","Jl. Marelan Pasar 3 No. 187 Kel. Rengas Pulau Kec. Medan Marelan 20255 Sumut",0,"8 jam",NA,NA,25,"8 jam","085260844632","12","1275",2021-08-16 19:11:40,"Non COVID-19"
"387","RS Umum Sufina Azis","Jl Karya Baru No.1,Medan",7,"3 menit",12,"3 menit",37,"3 menit","081376497039","12","1275",2021-08-16 19:11:40,"Non COVID-19"
"388","RS Umum Bina Kasih","Jl Jend. TB.Simatupang No.148 Sunggal ",39,"11 jam",70,"11 jam",81,"11 jam","0618445271","12","1275",2021-08-16 19:11:40,"Non COVID-19"
"389","RS Umum Muhammadiyah Metro","Jl. Soekarno Hatta No.42 Mulyojati 16B, Metro Barat",4,NA,7,NA,12,NA," 08117249490","18","1872",2021-08-16 19:11:40,"Non COVID-19"
"390","RS Umum Dr. Wahidin Sudiro Husodo Kota Mojokerto","  Jl. Raya Surodinawan Kel. Surodinawan, Kec. Prajurit Kulon, Kota Mojokerto",NA,NA,NA,NA,4,"10 jam","081230560902","35","3576",2021-08-16 19:11:41,"Non COVID-19"
"391","RS Reksa Waluya","Jl. Mojopahit 422, Kel. Miji, Kec. Prajurit Kulon, Kota Mojokerto",8,"10 jam",1,"10 jam",2,"10 jam","0321322170","35","3576",2021-08-16 19:11:41,"Non COVID-19"
"392","RS Kamar Medika","Jl. Empunala No.351, Kel. Kedundung, Kec. Magersari, Kota Mojokerto",2,"1 jam",7,"1 jam",17,"1 jam","0321330066","35","3576",2021-08-16 19:11:41,"Non COVID-19"
"393","RSUP Dr. M. Djamil","Jl. Perintis Kemerdekaan Padang",28,NA,56,NA,137,NA,"082175066250","13","1371",2021-08-16 19:11:41,"Non COVID-19"
"394","RS Umum Yos Sudarso","Jl. Situjuh No. 1,Padang",3,"7 jam",10,"7 jam",3,"7 jam","081224601299","13","1371",2021-08-16 19:11:41,"Non COVID-19"
"395","RS Bhayangkara Padang","Jl. Jati No.I Padang",NA,NA,8,"5 menit",20,"5 menit","082387422450","13","1371",2021-08-16 19:11:41,"Non COVID-19"
"396","RS Umum Daerah Padang Panjang","Jl. Tabek Gadang Kelurahan Ganting Kec.Padang Panjang Timur Kota Padang Panjang",8,"4 menit",9,"4 menit",16,"4 menit","08116667118","13","1374",2021-08-16 19:11:41,"Non COVID-19"
"397","RS Umum Ibnu Sina Padang Panjang","Jl. Sukarno. Hatta,Padang Panjang",3,"11 menit",10,"11 menit",13,"11 menit","085274551137","13","1374",2021-08-16 19:11:41,"Non COVID-19"
"398","RS Umum Daerah Padang Sidempuan","Jl Dr. F.L. Tobing No. 10,Padangsidimpuan",35,"9 jam",26,"9 jam",20,"9 jam","hotline tidak tersedia","12","1277",2021-08-16 19:11:42,"Non COVID-19"
"399","RS Bhayangkara Palangka Raya","Jl. Ahmad Yani No. 22",1,NA,4,NA,NA,NA,"05363221520","62","6271",2021-08-16 19:11:42,"Non COVID-19"
"400","RS Umum Pusat Dr. Mohammad Hoesin Palembang","Jl. Jendral Sudirman KM 3,5 Palembang",22,"7 jam",51,"7 jam",117,"7 jam","0711354088","16","1671",2021-08-16 19:11:44,"Non COVID-19"
"401","RS Umum Pertamina Palembang","Komplek Pertamina Plaju, Palembang",11,NA,10,NA,6,NA,"0711597444","16","1671",2021-08-16 19:11:44,"Non COVID-19"
"402","RS Umum Charitas Hospital Palembang","Jl. Sudirman 1054 Palembang",23,"8 jam",38,"8 jam",26,"8 jam","082177013867","16","1671",2021-08-16 19:11:44,"Non COVID-19"
