"","hospital","address","bed_class1","last_update_class1","bed_class2","last_update_class2","bed_class3","last_update_class3","tlp_number","province","district","scraped_at","bed_type"
"268","RS Islam Bontang","Jl. Brigjen Katamso No.40",9,"25 menit",9,"25 menit",7,"25 menit","054820003","64","6474",2021-08-08 18:42:30,"Non COVID-19"
"269","RS Umum Ibnu Sina Bukittinggi","Jl. Batang Agam, Belakang Balok ",20,"7 menit",20,"7 menit",35,"7 menit","075221185","13","1375",2021-08-08 18:42:30,"Non COVID-19"
"270","RS Umum Daerah Kota Cilegon","Jl. Kapten P. Tendean Km.3 Cilegon",7,"34 jam",6,"34 jam",20,"34 jam","08159859244","36","3672",2021-08-08 18:42:31,"Non COVID-19"
"271","RS Kurnia","Jl. Jombang Masjid No.4, Cilegon",23,"11 menit",23,"11 menit",33,"11 menit","087885829059","36","3672",2021-08-08 18:42:31,"Non COVID-19"
"272","RS Umum Mitra Kasih","Jl. Jend.Amir Machmud No.341 Kel. Cigugur Tengah Kec. Cimahi Tengah Kota Cimahi",11,NA,15,NA,21,NA,"0226654852","32","3277",2021-08-08 18:42:31,"Non COVID-19"
"273","RS Umum Avisena","Jl. Melong 170 Kelurahan. Melong Kecamatan. Cimahi Selatan",1,"33 jam",3,"33 jam",9,"33 jam","0226000830","32","3277",2021-08-08 18:42:31,"Non COVID-19"
"274","RS Umum Kasih Bunda","Jl. Mahar Martanegara No.166 Kel. Baros Kec. Cimahi Tengah",7,NA,0,NA,24,NA,"0226631999","32","3277",2021-08-08 18:42:31,"Non COVID-19"
"275","RS Umum Baros","Jl. Raya Baros E46 RT. 01 RW. 15 Kel. Baros Kec. Cimahi Tengah",NA,NA,16,"35 jam",25,"35 jam","hotline tidak tersedia","32","3277",2021-08-08 18:42:31,"Non COVID-19"
"276","RS Umum Sumber Kasih","Jl. Siliwangi No.135 Cirebon",5,"33 jam",1,"33 jam",0,"33 jam","0231203815","32","3274",2021-08-08 18:42:31,"Non COVID-19"
"277","RS Umum Medimas","Jl. Evakuasi No. 116 Cirebon",5,"33 jam",12,"33 jam",NA,NA,"02328801282","32","3274",2021-08-08 18:42:31,"Non COVID-19"
"278","RSUP Sanglah","Jl. Diponegoro Denpasar Bali",10,"46 menit",22,"46 menit",64,"46 menit","0361226363","51","5171",2021-08-08 18:42:31,"Non COVID-19"
"279","RS Umum Kasih Ibu","Jl. Teuku Umar 120,Denpasar",NA,NA,3,NA,NA,NA,"03613003030","51","5171",2021-08-08 18:42:31,"Non COVID-19"
"280","RS Umum Puri Raharja","Jl. WR Supratman 14 ",19,NA,4,NA,19,NA,"0361222013","51","5171",2021-08-08 18:42:31,"Non COVID-19"
"281","RS Umum Bhakti Rahayu","Jl. Gatot Subroto II /11 Denpasar",2,NA,2,NA,6,NA,"0361430270","51","5171",2021-08-08 18:42:31,"Non COVID-19"
"282","RS Ibu dan Anak Harapan Bunda","Jl. Tukad Unda No. 1 Denpasar",6,"13 jam",3,"13 jam",6,"13 jam","0361265532-33","51","5171",2021-08-08 18:42:31,"Non COVID-19"
"283","RS Umum Bhakti Yudha","Jl. Raya Sawangan No. 2A Depok",8,"11 jam",23,"10 jam",8,"10 jam","087889239146","32","3276",2021-08-08 18:42:32,"Non COVID-19"
"284","RS Umum Tugu Ibu","Jl. Raya Bogor Km 29 Cimanggis - Depok",3,"13 jam",28,"13 jam",30,"13 jam","0218708268","32","3276",2021-08-08 18:42:32,"Non COVID-19"
"285","RS Ibu dan Anak Tumbuh Kembang","Jl. Raya Bogor Km.31 No.23 Cimanggis Kota Depok",0,NA,0,NA,0,NA,"0218701873","32","3276",2021-08-08 18:42:32,"Non COVID-19"
"286","RS Umum Meilia","Jl. Alternatif Cibubur KM. 1, Kel. Harjamukti, Cimanggis, Kota Depok",20,"8 jam",19,"8 jam",33,"8 jam","0218451717","32","3276",2021-08-08 18:42:32,"Non COVID-19"
"287","RS Umum Bunda Margonda","Jl. Margonda Raya KM 3 RT.02/03 no.128",0,"33 jam",0,"33 jam",0,"33 jam","02178890551","32","3276",2021-08-08 18:42:32,"Non COVID-19"
"288","RS Umum Mitra Keluarga Depok","Jl. Margonda Raya, Pancoran Mas, Depok, Jawa Barat",21,NA,1,"33 jam",0,"33 jam","02177210700","32","3276",2021-08-08 18:42:32,"Non COVID-19"
"289","RS Umum Daerah Kota Depok"," Jl. Raya Muchtar No. 99 Sawangan ",23,NA,13,NA,49,NA,"082298661201","32","3276",2021-08-08 18:42:32,"Non COVID-19"
"290","RS Ibu dan Anak Setya Bhakti","Jl. Raya Bogor KM.30 Kel. Mekarsari Kec. Cimanggis",4,"kurang dari 1 menit",6,"9 menit",3,"9 menit","0218711518","32","3276",2021-08-08 18:42:32,"Non COVID-19"
"291","RS Umum Bunda Aliyah","Jl. Kartini No. 2 RT. 001 RW. 009 Kelurahan Depok Kecamatan Pancoran Mas",0,NA,12,NA,26,NA,"0895365535370","32","3276",2021-08-08 18:42:32,"Non COVID-19"
"292","RS Jiwa Dr. Soeharto Heerjan","Jl. Prof.Dr.Latumeten No. 1 Jakarta Barat",11,NA,10,NA,35,NA,"0215630605","31","3174",2021-08-08 18:42:32,"Non COVID-19"
"293","RS Anak dan Bunda Harapan Kita","Jl. Let.Jend. S Parman Kav. 87 Slipi Jakbar",23,NA,33,NA,45,NA,"hotline tidak tersedia","31","3174",2021-08-08 18:42:32,"Non COVID-19"
"294","RS Jantung dan Pembuluh Darah Harapan Kita","Jl. S. Parman Kav 87, Slipi",34,NA,9,NA,4,NA,"0215682424","31","3174",2021-08-08 18:42:32,"Non COVID-19"
"295","RSUPN Dr. Cipto Mangunkusumo","Jl. Diponegoro 71 Jakarta Pusat",12,"42 menit",27,"42 menit",47,"42 menit","0213924268","31","3173",2021-08-08 18:42:33,"Non COVID-19"
"296","RS PGI Cikini","Jl. Raden Saleh No. 40 Jakpus",11,"1 menit",19,"1 menit",47,NA,"02138997777","31","3173",2021-08-08 18:42:33,"Non COVID-19"
"297","RS Umum Primaya Evasari Hospital","Jl. Rawamangun No. 47, Rawasari, Cempaka Putih, Jakarta Pusat",4,"6 jam",9,"6 jam",5,"6 jam","hotline tidak tersedia","31","3173",2021-08-08 18:42:33,"Non COVID-19"
"298","RS Umum Menteng Mitra Afia","Jl. Kalipasir No.9 Jakarta Pusat",5,NA,NA,NA,3,"35 jam","hotline tidak tersedia","31","3173",2021-08-08 18:42:33,"Non COVID-19"
"299","RS Umum Daerah Kemayoran","Jl. Serdang Baru I  Kel. Serdang Kec. Kemayoran",NA,NA,NA,NA,20,"1 menit","0214251005","31","3173",2021-08-08 18:42:33,"Non COVID-19"
"300","RSUP Fatmawati","Jl. RS Fatmawati Cilandak,Jaksel",4,"kurang dari 1 menit",5,"kurang dari 1 menit",13,"kurang dari 1 menit","021 7501524 / 7660552","31","3171",2021-08-08 18:42:33,"Non COVID-19"
"301","RS Ibu dan Anak Budhi Jaya","Jl. Dr. Sahardjo 120, Jaksel",5,NA,7,NA,7,NA,"hotline tidak tersedia","31","3171",2021-08-08 18:42:33,"Non COVID-19"
"302","RS Umum Prikasih","Jl. RS Fatmawati Raya No. 74, Pondok Labu, Cilandak",0,"32 jam",0,"32 jam",0,"32 jam","0217504669","31","3171",2021-08-08 18:42:33,"Non COVID-19"
"303","RS Umum Mayapada","Jalan Lebak Bulus I. Kav. 29",2,NA,1,NA,7,NA,"hotline tidak tersedia","31","3171",2021-08-08 18:42:33,"Non COVID-19"
"304","RS Umum Daerah Kecamatan Tebet"," Jl. Prof. Soepomo, SH No. 54 Kelurahan Tebet Barat Kecamatan Tebet 12810",NA,NA,NA,NA,18,"1 menit","0218314955","31","3171",2021-08-08 18:42:33,"Non COVID-19"
"305","RS Umum Daerah Pesanggrahan","Jalan Cenek I no. 1 Pesanggrahan",NA,NA,NA,NA,34,"6 jam","0217356087","31","3171",2021-08-08 18:42:33,"Non COVID-19"
"306","RS Umum Daerah Pasar Minggu","JL. TB. SIMATUPANG NO. 1 KELURAHAN RAGUNAN, KECAMATAN PASAR MINGGU - JAKARTA SELATAN",19,NA,7,NA,23,NA,"087826861686","31","3171",2021-08-08 18:42:33,"Non COVID-19"
"307","RS Ketergantungan Obat","Jl. Lapangan Tembak No 75 
Kelurahan Cibubur 
Kecamatan  Ciracas 
Jakarta Timur 13720",4,"2 menit",3,"2 menit",9,"2 menit","02187711969","31","3172",2021-08-08 18:42:33,"Non COVID-19"
"308","RS Umum Harum","Jl. Tarum Barat, Kalimalang",9,"11 jam",14,"11 jam",23,"11 jam","0218617212","31","3172",2021-08-08 18:42:33,"Non COVID-19"
"309","RS Umum Harapan Bunda","Jl. Raya Bogor Km.22 No.44 Jaktim",9,"12 jam",15,"12 jam",27,"11 jam","0218400257","31","3172",2021-08-08 18:42:33,"Non COVID-19"
"310","RS Umum Yadika","Jl. Pahlawan Revolusi No.47 Pondok Bambu Jaktim",2,NA,11,NA,9,NA,"0218615754","31","3172",2021-08-08 18:42:33,"Non COVID-19"
"311","RSK Pusat Otak Nasional","Jl MT Haryono Kav 11, Kelurahan Cawang, Kecamatan Kramat Jati, Jakarta Timur",6,NA,4,NA,16,NA,"02122040055","31","3172",2021-08-08 18:42:33,"Non COVID-19"
"312","RS Umum Daerah Cipayung","Jl. Mini III RT 04 RW 03 Bambu Apus Cipayung",NA,NA,NA,NA,28,"kurang dari 1 menit","02185506222","31","3172",2021-08-08 18:42:33,"Non COVID-19"
"313","RS Umum Mulyasari","Jl. Raya Plumpung Semper No.19 RT.006/RW.015, Jakarta Utara ",14,"24 menit",22,"24 menit",26,"24 menit","02143931111","31","3175",2021-08-08 18:42:34,"Non COVID-19"
"314","RS Umum Royal Progress","Jl. Danau Sunter Utara, Sunter Paradise I",8,NA,24,NA,13,NA,"081906511008","31","3175",2021-08-08 18:42:34,"Non COVID-19"
"315","RS Umum Daerah  Tanjung Priok","Jl. Bugis No. 03 Kel. Kebon Bawang Kec. Tanjung Priok",NA,NA,NA,NA,8,NA,"02143908923","31","3175",2021-08-08 18:42:34,"Non COVID-19"
"316","RS Royal Prima","Jl. Raden Wijaya RT 35 Kebon Kopi Kec Jambi Selatan",10,"9 jam",15,"9 jam",44,"9 jam","074141010","15","1571",2021-08-08 18:42:34,"Non COVID-19"
"317","RS Tk. IV dr. Bratanata","Jl. Raden Mattaher No. 33,Jambi",15,"34 jam",12,"34 jam",17,"34 jam","074134212","15","1571",2021-08-08 18:42:34,"Non COVID-19"
"318","RS Bhayangkara Jambi","Jl. Raden Mathaher No.03 Jambi",19,NA,6,NA,16,"36 jam","074134409","15","1571",2021-08-08 18:42:34,"Non COVID-19"
"319","RS Umum Santa Theresia","Jl. Dr. Sutomo No.19 Jambi",7,"11 jam",8,"11 jam",9,"11 jam","074123119","15","1571",2021-08-08 18:42:34,"Non COVID-19"
"320","RS Umum Daerah H. Abdul Manap","Jl. SK.Rd.Syahbuddin Kel. Mayang Mangurai Kec.Kota Baru Jambi",24,"17 jam",39,"17 jam",84,"17 jam","07415910180","15","1571",2021-08-08 18:42:34,"Non COVID-19"
"321","RS Umum Kambang","Jl. Kol. Amir Hamzah No. 35 Sei Kambang Jambi",4,"10 jam",21,"10 jam",8,NA,"074161714","15","1571",2021-08-08 18:42:34,"Non COVID-19"
"322","RS Umum Baiturahim Jambi","Jl. Prof. M. Yamin SH, No. 30 Kel. Lebak Bandung",12,"13 jam",8,"13 jam",18,"13 jam","074135165","15","1571",2021-08-08 18:42:34,"Non COVID-19"
"323","RS Umum Rimbo Medika","Jl, Kap. Pattimura RT. 02 No. 58 Jambi kelurahan kenali besar,kec alam barajo",2,"31 jam",2,"31 jam",3,"31 jam","0741582030","15","1571",2021-08-08 18:42:34,"Non COVID-19"
"324","RS Umum Daerah H. Abdurrahman Sayoeti","Jl. KH. Hasan Anang No. 33 Kel. Olak Kemang Kec. Danau Teluk Kota Jambi",NA,NA,NA,NA,9,"10 jam","081214965245","15","1571",2021-08-08 18:42:34,"Non COVID-19"
"325","RS TK. IV 05.07.02 Kediri","Jl. Mayjen Sungkono No. 44, Kota Kediri",6,"8 jam",7,"8 jam",24,"8 jam","0354687801","35","3571",2021-08-08 18:42:35,"Non COVID-19"
"326","RS Umum Ratih","Jl. Penanggungan No.32, Kota Kediri",7,NA,13,NA,44,NA,"0354779500","35","3571",2021-08-08 18:42:35,"Non COVID-19"
"327","RS Umum Aliyah II","Jl. Buburanda Korumba - Mandonga Kendari Sulawesi Tenggara",0,"9 jam",2,"9 jam",16,"9 jam","082116987801","74","7471",2021-08-08 18:42:36,"Non COVID-19"
"328","RS TNI AL Lantamal VII Kupang","Jl. Yos Sudarso No. 5 Osmok, Kel Namosain Kec.Alak, Kupang",21,"11 jam",NA,NA,NA,NA,"082236733397","53","5371",2021-08-08 18:42:36,"Non COVID-19"
"329","RS Kartini","Jl. Frans Seda No. 17",3,"9 jam",7,"9 jam",9,"9 jam","0380831270","53","5371",2021-08-08 18:42:36,"Non COVID-19"
"330","RS Umum Daerah Langsa","Jl. Ahmad Yani No.1  Kec. Langsa Kota",15,"6 menit",80,"6 menit",87,"6 menit","064122800","11","1173",2021-08-08 18:42:36,"Non COVID-19"
"331","RS Tk. IV Lhokseumawe Aceh Utara","Jl. Samudra No.53A Kp Jawa Kec. Banda Sakti Lhokseumawe AUT",1,"9 jam",6,"9 jam",11,"9 jam","082275830041","11","1174",2021-08-08 18:42:36,"Non COVID-19"
"332","RS Ibu dan Anak Dwi Sari","Jl. Yos Sudarso No. 2 ",1,NA,1,NA,2,NA,"081272068450","16","1674",2021-08-08 18:42:36,"Non COVID-19"
"333","RS Umum Daerah Dr. Soedono Madiun","Jl. Dr. Soetomo 59, Madiun",9,"32 menit",6,"32 menit",55,"32 menit","082139645425","35","3577",2021-08-08 18:42:37,"Non COVID-19"
"334","RS Umum Daerah Tidar","Jl. Tidar No.30 A, Kota Magelang",6,NA,79,NA,59,"4 jam","0293362260","33","3371",2021-08-08 18:42:37,"Non COVID-19"
"335","RS Jiwa Prof. Dr. Soerojo"," Jl. Jenderal Ahmad Yani 169 Magelang",21,"2 menit",14,"2 menit",50,"2 menit","0293363601","33","3371",2021-08-08 18:42:37,"Non COVID-19"
"336","RS Umum Lestari Raharja","Jl. Sutopo No.5,Magelang",6,"40 menit",3,"40 menit",NA,NA,"0293363223","33","3371",2021-08-08 18:42:37,"Non COVID-19"
"337","RS Umum Daerah Labuang Baji","Jl. Dr. Ratulangi No. 81 Makassar",35,NA,43,NA,66,NA,"081355538118","73","7371",2021-08-08 18:42:37,"Non COVID-19"
"338","RS Akademis Jaury","Jl. Jend. M. Jusuf No. 57 Makassar",34,"32 jam",25,"32 jam",31,"32 jam","04113617343","73","7371",2021-08-08 18:42:37,"Non COVID-19"
"339","RS Stella Maris","Jl. Somba Opu No.273 Makassar",32,NA,9,NA,50,"1 menit","081340604910","73","7371",2021-08-08 18:42:37,"Non COVID-19"
"340","RS Ibu dan Anak Sentosa","Jl. Jend Sudirman No.52 Makkassar",9,"35 jam",NA,NA,11,"35 jam","081340189496","73","7371",2021-08-08 18:42:37,"Non COVID-19"
"341","RS Khusus Daerah Ibu dan Anak Siti Fatimah"," Jl. Gunung Merapi No. 73 Makassar",6,NA,16,NA,24,NA,"hotline tidak tersedia","73","7371",2021-08-08 18:42:37,"Non COVID-19"
"342","RS Dr. Tadjuddin Chalid, MPH","Jl. Paccerakkang No.67 / Pajjaiang Daya Makassar",31,"1 menit",14,"1 menit",33,"1 menit","081144404545","73","7371",2021-08-08 18:42:37,"Non COVID-19"
"343","RSUP Dr. Wahidin Sudirohusodo","      Jl. Perintis Kemerdekaan Km.11 Makasar",49,"2 menit",112,"kurang dari 1 menit",161,"kurang dari 1 menit","0411584675","73","7371",2021-08-08 18:42:37,"Non COVID-19"
"344","RS Grestelina","Jl. Hertasning Raya No.52 Makassar",21,"12 jam",21,"12 jam",35,"12 jam","hotline tidak tersedia","73","7371",2021-08-08 18:42:37,"Non COVID-19"
"345","RS Universitas Hasanuddin","Jl. Perintis Kemerdekaan KM 11 Tamalanrea",24,NA,16,NA,54,NA,"0411591331","73","7371",2021-08-08 18:42:37,"Non COVID-19"
"346","RS Umum Panti Waluya Sawahan Malang","Jl. Nusakambangan No.56 Kota Malang",27,"11 jam",28,"11 jam",18,"11 jam","0341366033","35","3573",2021-08-08 18:42:38,"Non COVID-19"
"347","RS Ibu dan Anak Muhammadiyah Malang","Jl. KH. Wahid Hasyim NO. 30 Malang",2,NA,5,NA,5,NA,"0341326222","35","3573",2021-08-08 18:42:38,"Non COVID-19"
"348","RS Islam Malang","Jl. MT. Haryono No. 139 Malang",8,"2 jam",15,"2 jam",20,"2 jam","0341570400","35","3573",2021-08-08 18:42:38,"Non COVID-19"
"349","RS Umum Permata Bunda","Jl. Soekarno Hatta No. 75 Malang",NA,NA,7,"34 jam",20,"41 jam","0341407462","35","3573",2021-08-08 18:42:38,"Non COVID-19"
"350","RSUP Prof. Dr. R. D. Kandou","Jl. Raya Tanawangko No.56, Manado",68,"2 menit",141,"2 menit",167,"2 menit","082196305119","71","7171",2021-08-08 18:42:38,"Non COVID-19"
"351","RS Jiwa Mutiara Sukma","  Jl. A Yani no. 1 Selagalas Cakranegara, Mataram",3,NA,4,"12 jam",40,"12 jam","hotline tidak tersedia","52","5271",2021-08-08 18:42:38,"Non COVID-19"
"352","RS Umum Daerah Dr. Pirngadi","Jl Prof H M Yamin SH No. 47, Medan",37,NA,52,NA,120,NA,"hotline tidak tersedia","12","1275",2021-08-08 18:42:39,"Non COVID-19"
"353","RS Umum Delima Medan","Jl Kl. Yos Sudarso Km.13,6 No.19 A, Medan - Martubung",0,NA,17,NA,20,NA,"hotline tidak tersedia","12","1275",2021-08-08 18:42:39,"Non COVID-19"
"354","RS Jiwa Prof. Dr. Muhammad Ildrem","Jl Let. Jend. Jamin Ginting S Km. 10/ Jl. Tali Air No. 21 Kel. Mangga Kec. Medan Tuntungan",13,"kurang dari 1 menit",34,"kurang dari 1 menit",141,"kurang dari 1 menit","hotline tidak tersedia","12","1275",2021-08-08 18:42:39,"Non COVID-19"
"355","RS Umum Siti Hajar","Jl Letjend Jamin Ginting No.2, Medan",2,NA,10,NA,18,NA,"082217401119","12","1275",2021-08-08 18:42:39,"Non COVID-19"
"356","RSUP H. Adam Malik","Jl Bunga Lau No. 17, Medan",50,"2 menit",21,"2 menit",85,"2 menit","0618363000","12","1275",2021-08-08 18:42:39,"Non COVID-19"
"357","RS Ibu dan Anak Badrul Aini","Jl Bromo Gg.Sukri No.18 Medan",7,NA,4,NA,13,NA,"hotline tidak tersedia","12","1275",2021-08-08 18:42:39,"Non COVID-19"
"358","RS Umum Estomihi","Jl. Sisinga Mangaraja 235,Medan",10,NA,7,NA,22,NA,"082165452466","12","1275",2021-08-08 18:42:39,"Non COVID-19"
"359","RS Umum Royal Prima","Jl Ayahanda No 68A Medan",27,NA,0,NA,48,NA,"085261625430","12","1275",2021-08-08 18:42:39,"Non COVID-19"
"360","RS Umum Royal Prima Marelan","Jl. Marelan Pasar 3 No. 187 Kel. Rengas Pulau Kec. Medan Marelan 20255 Sumut",0,"32 jam",NA,NA,25,"32 jam","085260844632","12","1275",2021-08-08 18:42:39,"Non COVID-19"
"361","RS Umum Sufina Azis","Jl Karya Baru No.1,Medan",8,"16 menit",11,"16 menit",27,"16 menit","081376497039","12","1275",2021-08-08 18:42:39,"Non COVID-19"
"362","RS Umum Bina Kasih","Jl Jend. TB.Simatupang No.148 Sunggal ",47,"34 jam",65,"34 jam",74,"34 jam","0618445271","12","1275",2021-08-08 18:42:39,"Non COVID-19"
"363","RS Reksa Waluya","Jl. Mojopahit 422, Kel. Miji, Kec. Prajurit Kulon, Kota Mojokerto",13,"34 jam",1,"34 jam",5,"34 jam","0321322170","35","3576",2021-08-08 18:42:39,"Non COVID-19"
"364","RS Islam Hasanah Muhammadiyah ","Jl. HOS Cokroaminoto No. 26-28, Kel. Jagalan, Kec. Magersari, Kota Mojokerto",3,"34 jam",10,"34 jam",18,"34 jam","0321321635","35","3576",2021-08-08 18:42:39,"Non COVID-19"
"365","RS Kamar Medika","Jl. Empunala No.351, Kel. Kedundung, Kec. Magersari, Kota Mojokerto",2,"40 menit",7,"40 menit",17,"40 menit","0321330066","35","3576",2021-08-08 18:42:39,"Non COVID-19"
"366","RSUP Dr. M. Djamil","Jl. Perintis Kemerdekaan Padang",21,NA,72,NA,135,NA,"082175066250","13","1371",2021-08-08 18:42:39,"Non COVID-19"
"367","RS Bhayangkara Padang","Jl. Jati No.I Padang",NA,NA,0,"6 menit",4,"6 menit","082387422450","13","1371",2021-08-08 18:42:39,"Non COVID-19"
"368","RS Umum Daerah Padang Panjang","Jl. Tabek Gadang Kelurahan Ganting Kec.Padang Panjang Timur Kota Padang Panjang",8,"kurang dari 1 menit",9,"kurang dari 1 menit",22,"kurang dari 1 menit","08116667118","13","1374",2021-08-08 18:42:40,"Non COVID-19"
"369","RS Umum Ibnu Sina Padang Panjang","Jl. Sukarno. Hatta,Padang Panjang",1,"42 menit",8,"42 menit",9,"42 menit","085274551137","13","1374",2021-08-08 18:42:40,"Non COVID-19"
"370","RS Bhayangkara Palangka Raya","Jl. Ahmad Yani No. 22",4,NA,3,NA,NA,NA,"05363221520","62","6271",2021-08-08 18:42:41,"Non COVID-19"
"371","RS Umum Pusat Dr. Mohammad Hoesin Palembang","Jl. Jendral Sudirman KM 3,5 Palembang",47,"7 jam",47,"7 jam",155,"7 jam","0711354088","16","1671",2021-08-08 18:42:41,"Non COVID-19"
"372","RS Umum Pertamina Palembang","Komplek Pertamina Plaju, Palembang",12,NA,7,NA,7,NA,"0711597444","16","1671",2021-08-08 18:42:41,"Non COVID-19"
"373","RS Umum Charitas Hospital Palembang","Jl. Sudirman 1054 Palembang",17,"9 jam",25,"9 jam",34,"9 jam","082177013867","16","1671",2021-08-08 18:42:41,"Non COVID-19"
"374","RS Jiwa Ernaldi Bahar Provinsi Sumatera Selatan","Jl. Tembus Terminal No. 02, KM. 12 Kecamatan Alang Alang Lebar Kota Palembang",21,NA,17,NA,85,NA,"07115645123","16","1671",2021-08-08 18:42:41,"Non COVID-19"
"375","RS Islam Siti Khadijah","Jl. Demang Lebar Daun No.26",0,NA,17,NA,8,NA,"0711536008","16","1671",2021-08-08 18:42:41,"Non COVID-19"
"376","RS Muhammadiyah Palembang","Jl. A. Yani 13 Ulu, Palembang",12,"40 menit",9,"40 menit",55,"40 menit","0711511446","16","1671",2021-08-08 18:42:41,"Non COVID-19"
"377","RS Khusus Paru Palembang","Jl. Merdeka No.10,Palembang",2,"14 jam",6,"14 jam",14,"14 jam","0711352010","16","1671",2021-08-08 18:42:41,"Non COVID-19"
"378","RS Ibu dan Anak Az-Zahra Palembang","Jl.Brigjend Hasan Kasim No. 1-2 Kel. Bukit Sangkal Kec. Kalidoni Palembang",NA,NA,10,NA,9,NA,"0711822723","16","1671",2021-08-08 18:42:41,"Non COVID-19"
"379","RS Umum Daerah Siti Fatimah Provinsi Sumatera Sela","Jl. Kol. H. Burlian Km 6 ",NA,NA,NA,NA,NA,NA,"07115718889","16","1671",2021-08-08 18:42:41,"Non COVID-19"
"380","RS Umum Daerah Gandus Palembang","Jl. Sofyan Kenawas Gandus Palembang",NA,NA,NA,NA,32,"12 jam","081377666447","16","1671",2021-08-08 18:42:41,"Non COVID-19"
"381","RS Umum Bintang Laut Palopo","Jl. KH. M. Kasim No. 5 Palopo",4,NA,21,NA,25,NA,"085225356180","73","7373",2021-08-08 18:42:41,"Non COVID-19"
"382","RS Umum St. Madyang","JL. Andi Kambo NO.87 ",15,"kurang dari 1 menit",13,"kurang dari 1 menit",30,"kurang dari 1 menit","hotline tidak tersedia","73","7373",2021-08-08 18:42:41,"Non COVID-19"
"383","RS Umum Daerah Sawerigading","   Jl. Dr. Ratulangi KM.7 Rampoang Kota Palopo",33,"2 jam",38,"2 jam",61,"2 jam","04173312133","73","7373",2021-08-08 18:42:41,"Non COVID-19"
"384","RS Umum Anutapura Palu","Jl. Kangkung No. 1 Palu",20,"34 jam",21,"34 jam",65,"34 jam","085242816072","72","7271",2021-08-08 18:42:41,"Non COVID-19"
"385","RS Umum Daerah Madani Palu","Jl. Thalua Kontji No. 11  Mamboro Palu",NA,NA,NA,NA,NA,NA,"081145600615","72","7271",2021-08-08 18:42:41,"Non COVID-19"
"386","RS Umum Daerah Andi Makkasau Parepare","    Jl. Nurussamawati No.9 Kota Parepare",19,"33 jam",19,"33 jam",39,"33 jam","hotline tidak tersedia","73","7372",2021-08-08 18:42:42,"Non COVID-19"
"387","RS Umum Ibnu Sina Kota Payakumbuh","Jl.Pemuda No 14 Payakumbuh",14,"1 jam",20,"1 jam",18,"1 jam","075292222","13","1376",2021-08-08 18:42:42,"Non COVID-19"
"388","RS Umum Daerah Dr. Adnaan WD","Jl. AIS Nasution 25,Balai Kaliki Payakumbuh",17,"14 jam",23,"14 jam",31,"14 jam","082388321233","13","1376",2021-08-08 18:42:42,"Non COVID-19"
"389","RS Umum Karomah Holistic","Jl. Gajah Mada Barat No.124,Pekalongan",6,"42 menit",13,"42 menit",15,"42 menit","0285420218","33","3375",2021-08-08 18:42:42,"Non COVID-19"
"390","RS Tk. IV Pekanbaru","Jl Kesehatan No 2 Pekanbaru",3,"15 jam",11,NA,12,"15 jam","hotline tidak tersedia","14","1471",2021-08-08 18:42:43,"Non COVID-19"
"391","RS Prof. Dr. Tabrani","Jl Jend. Sudirman 410, Pekanbaru",16,"10 jam",14,"10 jam",15,"10 jam","085374419082","14","1471",2021-08-08 18:42:43,"Non COVID-19"
"392","RS Umum  Awal Bros Pekanbaru","Jl Sudirman No.117 Pekanbaru",3,"18 jam",3,"18 jam",4,"18 jam","08117079090","14","1471",2021-08-08 18:42:43,"Non COVID-19"
"393","RS Awal Bros A. Yani","Jl A. Yani No. 73",6,"15 jam",25,"15 jam",11,"15 jam","076121000","14","1471",2021-08-08 18:42:43,"Non COVID-19"
"394","RS Ibu dan Anak  Annisa","Jl Garuda No.66 Kel.Tangkerang Tengah Kec.Marpoyan Damai",7,"34 jam",1,"34 jam",2,"34 jam","085264596519","14","1471",2021-08-08 18:42:43,"Non COVID-19"
"395","RS Umum  Awal Bros Panam","Jl HR. Soebrantas No 88 Panam",3,"34 jam",6,"34 jam",12,"34 jam","0761586888","14","1471",2021-08-08 18:42:43,"Non COVID-19"
"396","RS Umum  Aulia Hospital","Jl HR Soebrantas No 63",11,"34 menit",41,"34 menit",38,"34 menit","07616700000","14","1471",2021-08-08 18:42:43,"Non COVID-19"
"397","RS Umum Harapan","Jl Farel Pasaribu No. 21",18,NA,17,NA,34,NA,"hotline tidak tersedia","12","1273",2021-08-08 18:42:43,"Non COVID-19"
"398","RS Umum Vita Insani","Jl. Merdeka No.329, Pematang Siantar",22,NA,27,NA,63,"kurang dari 1 menit","062222520","12","1273",2021-08-08 18:42:43,"Non COVID-19"
"399","RS Umum Tiara Kasih Sejati","Jl Menambin No.4, Timbang Galung, Pematangsiantar",26,NA,20,NA,30,NA,"081370989113","12","1273",2021-08-08 18:42:43,"Non COVID-19"
"400","RS Umum Daerah Dr. Soedarso Pontianak","Jl. dr. Soedarso No.1 Pontianak",10,"2 jam",15,NA,130,"2 jam","0561737701","61","6171",2021-08-08 18:42:43,"Non COVID-19"
"401","RS Pertamina Kota Prabumulih","Jl. Kesehatan No.100,Prabumulih",15,"8 jam",15,"8 jam",43,"8 jam","0713382742","16","1672",2021-08-08 18:42:44,"Non COVID-19"
"402","RS AR Bunda Kota Prabumulih","Jl. Angkatan 45 Kel.Prabumulih Timur",12,"30 jam",14,"30 jam",47,"42 jam","08127166809","16","1672",2021-08-08 18:42:44,"Non COVID-19"
