"","hospital","address","bed_class1","last_update_class1","bed_class2","last_update_class2","bed_class3","last_update_class3","tlp_number","province","district","scraped_at","bed_type"
"266","RS Ibu dan Anak Annisa","Jl Jafri Zamzam No 56 RT  33 Banjarmasin",7,NA,6,NA,16,NA,"05114364375","63","6371",2021-08-12 22:23:39,"Non COVID-19"
"267","RS Umum Daerah Sultan Suriansyah Banjarmasin","Jl. Rantauan Darat RT. 04 RW. 01 Kel. Kelayan Selatan, Kec. Banjarmasin Selatan",NA,NA,NA,NA,22,"14 jam","05116783707","63","6371",2021-08-12 22:23:39,"Non COVID-19"
"268","RS Umum Daerah Pangeran Jaya Sumitra","Jl. Brigjend. H. Hasan Basri No.57 Kotabaru",2,NA,11,NA,21,NA,"051821118","63","6302",2021-08-12 22:23:39,"Non COVID-19"
"269","RS Baptis Batu","Jln. Raya Panglima Sudirman No. 33 Desa Tlekung Kec. Junrejo Kota Batu",18,"10 jam",8,"10 jam",16,"10 jam","0341594161","35","3579",2021-08-12 22:23:40,"Non COVID-19"
"270","RS Umum Daerah Kota Bau Bau","Jl. Drs. H. La Ode Manarfa",9,"16 jam",16,"16 jam",37,"16 jam","08114030600","74","7472",2021-08-12 22:23:40,"Non COVID-19"
"271","RS Umum Daerah dr. Chasbullah Abdulmadjid","Jl. Pramuka No. 55 Bekasi",NA,NA,NA,NA,NA,NA,"02188951312","32","3275",2021-08-12 22:23:40,"Non COVID-19"
"272","RS Umum Pondok Gede","Jl. Raya Jatiwaringin 1 RT 01 RW 11 Kel. Jatiwaringin Kec. Pondok gede",NA,NA,14,"19 jam",11,"19 jam","085213529991","32","3275",2021-08-12 22:23:40,"Non COVID-19"
"273","RS Umum Bella","Jl. Ir. H .Juanda No. 141, Bekasi",4,NA,2,NA,3,NA,"0218801778","32","3275",2021-08-12 22:23:40,"Non COVID-19"
"274","RS Umum Ummi","Jln. Hibrida Raya No. 01 RT 23 RW 08",21,NA,4,NA,15,"1 menit","073624832","17","1771",2021-08-12 22:23:40,"Non COVID-19"
"275","RS Umum Daerah Dr. R. M. Djoelham Binjai","Jl Sultan Hasanuddin No. 9 Binjai",NA,NA,3,"13 jam",3,"13 jam","06180044777","12","1276",2021-08-12 22:23:40,"Non COVID-19"
"276","RS Umum Bidadari","Jl Perintis Kemerdekaan No. 174",30,NA,57,NA,29,NA,"085260987773","12","1276",2021-08-12 22:23:40,"Non COVID-19"
"277","RS Katolik Budi Rahayu","Jl. Jend. A. Yani 18 Kota Blitar",6,NA,22,NA,13,NA,"0342801066","35","3572",2021-08-12 22:23:41,"Non COVID-19"
"278","RS Umum Syuhada Haji","Jl. Tanjung No.158 Pakunden Kota Blitar",2,"14 jam",7,"14 jam",8,"14 jam","0342801607","35","3572",2021-08-12 22:23:41,"Non COVID-19"
"279","RS Umum Aminah","Jl.Veteran No.39 Kelurahan Kepanjen Kidul Kota Blitar",5,NA,19,NA,22,"7 menit","0342816304","35","3572",2021-08-12 22:23:41,"Non COVID-19"
"280","RS Islam Aminah","Jl. Kenari No. 54 Blitar",4,NA,6,NA,14,NA,"0342801662","35","3572",2021-08-12 22:23:41,"Non COVID-19"
"281","RS Umum Ummi","Jl. Empang II No. 2 Bogor Selatan Kota Bogor",0,NA,2,NA,2,NA,"087827036712 ","32","3271",2021-08-12 22:23:41,"Non COVID-19"
"282","RS Ibu dan Anak Sawojajar","Jl. Sawojajar No, 9 Bogor Tengah Kota Bogor",2,"14 jam",2,"14 jam",13,"14 jam","087778324371","32","3271",2021-08-12 22:23:41,"Non COVID-19"
"283","RS Umum Siloam Hospitals Bogor","Jl. Pajajaran No. 27 Bogor Tengah, Kota Bogor",13,"17 jam",NA,NA,18,"17 jam","02518303900","32","3271",2021-08-12 22:23:41,"Non COVID-19"
"284","RS Umum Daerah Kota Bogor"," Jl. Dr. Sumeru 120 Kota Bogor",37,"14 jam",18,"14 jam",41,"14 jam","02518312292","32","3271",2021-08-12 22:23:41,"Non COVID-19"
"285","RS Umum Hermina Bogor","Jl. Ring Road I Kav. 23,25,27 Perum Taman Yasmin Bogor",25,"14 jam",23,"14 jam",12,"14 jam","02518382525","32","3271",2021-08-12 22:23:41,"Non COVID-19"
"286","BMC Mayapada Hospital","Jl. Pajajaran Indah V No.97, Bogor Timur Kota Bogor",4,"13 jam",1,"13 jam",10,"13 jam","02518307900","32","3271",2021-08-12 22:23:41,"Non COVID-19"
"287","RS Umum Melania","Jl. Pahlawan No.91, Kota Bogor",10,NA,9,"13 jam",13,"13 jam","02518321196","32","3271",2021-08-12 22:23:41,"Non COVID-19"
"288","RS Islam Bontang","Jl. Brigjen Katamso No.40",10,"6 menit",12,"6 menit",8,"6 menit","054820003","64","6474",2021-08-12 22:23:41,"Non COVID-19"
"289","RS Tk. IV Bukittinggi","Jl. Jend. Sudirman 37 Bukittinggi",NA,NA,9,"13 jam",9,"13 jam","07528100746","13","1375",2021-08-12 22:23:41,"Non COVID-19"
"290","RS Umum Ibnu Sina Bukittinggi","Jl. Batang Agam, Belakang Balok ",14,"4 jam",21,"4 jam",33,"4 jam","075221185","13","1375",2021-08-12 22:23:41,"Non COVID-19"
"291","RS Krakatau Medika","Jl. Semang Raya No. 01",12,"14 jam",8,"14 jam",18,"14 jam","0254398846","36","3672",2021-08-12 22:23:41,"Non COVID-19"
"292","RS Umum Daerah Kota Cilegon","Jl. Kapten P. Tendean Km.3 Cilegon",7,"14 jam",10,"20 jam",19,"14 jam","08159859244","36","3672",2021-08-12 22:23:41,"Non COVID-19"
"293","RS Kurnia","Jl. Jombang Masjid No.4, Cilegon",22,"22 menit",22,"23 menit",27,"22 menit","087885829059","36","3672",2021-08-12 22:23:41,"Non COVID-19"
"294","RS Umum Mitra Kasih","Jl. Jend.Amir Machmud No.341 Kel. Cigugur Tengah Kec. Cimahi Tengah Kota Cimahi",6,NA,8,NA,17,NA,"0226654852","32","3277",2021-08-12 22:23:42,"Non COVID-19"
"295","RS Umum Avisena","Jl. Melong 170 Kelurahan. Melong Kecamatan. Cimahi Selatan",6,"12 jam",9,"12 jam",13,"12 jam","0226000830","32","3277",2021-08-12 22:23:42,"Non COVID-19"
"296","RS Umum Kasih Bunda","Jl. Mahar Martanegara No.166 Kel. Baros Kec. Cimahi Tengah",4,NA,4,NA,22,NA,"0226631999","32","3277",2021-08-12 22:23:42,"Non COVID-19"
"297","RS Umum Putera Bahagia","Jl. Ciremai Raya No 114 Perumnas Cirebon",5,"14 jam",3,"14 jam",5,"14 jam","02314990900","32","3274",2021-08-12 22:23:42,"Non COVID-19"
"298","RS Umum Sumber Kasih","Jl. Siliwangi No.135 Cirebon",2,"13 jam",0,"13 jam",0,"13 jam","0231203815","32","3274",2021-08-12 22:23:42,"Non COVID-19"
"299","RS Umum Medimas","Jl. Evakuasi No. 116 Cirebon",5,"13 jam",13,"13 jam",9,NA,"02328801282","32","3274",2021-08-12 22:23:42,"Non COVID-19"
"300","RSUP Sanglah","Jl. Diponegoro Denpasar Bali",11,"27 menit",25,"27 menit",53,"27 menit","0361226363","51","5171",2021-08-12 22:23:42,"Non COVID-19"
"301","RS Umum Puri Raharja","Jl. WR Supratman 14 ",18,NA,3,NA,15,NA,"0361222013","51","5171",2021-08-12 22:23:42,"Non COVID-19"
"302","RS Umum Bhakti Rahayu","Jl. Gatot Subroto II /11 Denpasar",1,NA,5,NA,13,NA,"0361430270","51","5171",2021-08-12 22:23:42,"Non COVID-19"
"303","RS Ibu dan Anak Harapan Bunda","Jl. Tukad Unda No. 1 Denpasar",5,"16 jam",2,"16 jam",4,"13 jam","0361265532-33","51","5171",2021-08-12 22:23:42,"Non COVID-19"
"304","RS Umum Bhakti Yudha","Jl. Raya Sawangan No. 2A Depok",6,"14 jam",24,"14 jam",13,"14 jam","087889239146","32","3276",2021-08-12 22:23:42,"Non COVID-19"
"305","RS Umum Tugu Ibu","Jl. Raya Bogor Km 29 Cimanggis - Depok",6,"16 jam",27,"16 jam",21,"16 jam","0218708268","32","3276",2021-08-12 22:23:42,"Non COVID-19"
"306","RS Ibu dan Anak Tumbuh Kembang","Jl. Raya Bogor Km.31 No.23 Cimanggis Kota Depok",0,NA,0,NA,0,NA,"0218701873","32","3276",2021-08-12 22:23:42,"Non COVID-19"
"307","RS Umum Meilia","Jl. Alternatif Cibubur KM. 1, Kel. Harjamukti, Cimanggis, Kota Depok",22,"14 jam",19,"14 jam",25,"14 jam","0218451717","32","3276",2021-08-12 22:23:42,"Non COVID-19"
"308","RS Umum Bunda Margonda","Jl. Margonda Raya KM 3 RT.02/03 no.128",0,"13 jam",0,"13 jam",0,"13 jam","02178890551","32","3276",2021-08-12 22:23:42,"Non COVID-19"
"309","RS Umum Daerah Kota Depok"," Jl. Raya Muchtar No. 99 Sawangan ",23,NA,13,NA,49,NA,"082298661201","32","3276",2021-08-12 22:23:42,"Non COVID-19"
"310","RS Ibu dan Anak Setya Bhakti","Jl. Raya Bogor KM.30 Kel. Mekarsari Kec. Cimanggis",2,"1 menit",8,"1 menit",5,"kurang dari 1 menit","0218711518","32","3276",2021-08-12 22:23:42,"Non COVID-19"
"311","RS Umum Bunda Aliyah","Jl. Kartini No. 2 RT. 001 RW. 009 Kelurahan Depok Kecamatan Pancoran Mas",0,NA,11,NA,26,NA,"0895365535370","32","3276",2021-08-12 22:23:42,"Non COVID-19"
"312","RS Jiwa Dr. Soeharto Heerjan","Jl. Prof.Dr.Latumeten No. 1 Jakarta Barat",8,NA,4,NA,20,NA,"0215630605","31","3174",2021-08-12 22:23:43,"Non COVID-19"
"313","RS Anak dan Bunda Harapan Kita","Jl. Let.Jend. S Parman Kav. 87 Slipi Jakbar",28,NA,32,NA,37,NA,"hotline tidak tersedia","31","3174",2021-08-12 22:23:43,"Non COVID-19"
"314","RS Jantung dan Pembuluh Darah Harapan Kita","Jl. S. Parman Kav 87, Slipi",37,NA,13,NA,25,NA,"0215682424","31","3174",2021-08-12 22:23:43,"Non COVID-19"
"315","RSUPN Dr. Cipto Mangunkusumo","Jl. Diponegoro 71 Jakarta Pusat",12,"23 menit",28,"23 menit",46,"23 menit","0213924268","31","3173",2021-08-12 22:23:43,"Non COVID-19"
"316","RS PGI Cikini","Jl. Raden Saleh No. 40 Jakpus",6,"5 menit",18,"5 menit",47,NA,"02138997777","31","3173",2021-08-12 22:23:43,"Non COVID-19"
"317","RS Umum Primaya Evasari Hospital","Jl. Rawamangun No. 47, Rawasari, Cempaka Putih, Jakarta Pusat",8,"18 jam",10,"18 jam",5,"18 jam","hotline tidak tersedia","31","3173",2021-08-12 22:23:43,"Non COVID-19"
"318","RS Umum Menteng Mitra Afia","Jl. Kalipasir No.9 Jakarta Pusat",8,NA,NA,NA,4,"13 jam","hotline tidak tersedia","31","3173",2021-08-12 22:23:43,"Non COVID-19"
"319","RS Umum Daerah Kemayoran","Jl. Serdang Baru I  Kel. Serdang Kec. Kemayoran",NA,NA,NA,NA,13,"kurang dari 1 menit","0214251005","31","3173",2021-08-12 22:23:43,"Non COVID-19"
"320","RS Umum Daerah Johar Baru","Jl. Tanah Tinggi XII, Johar Baru",NA,NA,NA,NA,25,NA,"02121470344","31","3173",2021-08-12 22:23:43,"Non COVID-19"
"321","RSUP Fatmawati","Jl. RS Fatmawati Cilandak,Jaksel",34,"kurang dari 1 menit",68,"kurang dari 1 menit",66,"kurang dari 1 menit","021 7501524 / 7660552","31","3171",2021-08-12 22:23:44,"Non COVID-19"
"322","RS Umum Prikasih","Jl. RS Fatmawati Raya No. 74, Pondok Labu, Cilandak",1,"7 jam",6,"7 jam",0,"7 jam","0217504669","31","3171",2021-08-12 22:23:44,"Non COVID-19"
"323","RS Umum Mayapada","Jalan Lebak Bulus I. Kav. 29",0,NA,1,NA,8,NA,"hotline tidak tersedia","31","3171",2021-08-12 22:23:44,"Non COVID-19"
"324","RS Umum Daerah Kecamatan Tebet"," Jl. Prof. Soepomo, SH No. 54 Kelurahan Tebet Barat Kecamatan Tebet 12810",NA,NA,NA,NA,6,"1 menit","0218314955","31","3171",2021-08-12 22:23:44,"Non COVID-19"
"325","RS Umum Daerah Pesanggrahan","Jalan Cenek I no. 1 Pesanggrahan",NA,NA,NA,NA,30,"2 jam","0217356087","31","3171",2021-08-12 22:23:44,"Non COVID-19"
"326","RS Umum Daerah Mampang Prapatan","Jl. Kapten P. Tendean No. 9A Jakarta Selatan",NA,NA,NA,NA,12,"kurang dari 1 menit","0217971115","31","3171",2021-08-12 22:23:44,"Non COVID-19"
"327","RS Umum Daerah Pasar Minggu","JL. TB. SIMATUPANG NO. 1 KELURAHAN RAGUNAN, KECAMATAN PASAR MINGGU - JAKARTA SELATAN",13,NA,7,NA,15,NA,"087826861686","31","3171",2021-08-12 22:23:44,"Non COVID-19"
"328","RS Ketergantungan Obat","Jl. Lapangan Tembak No 75 
Kelurahan Cibubur 
Kecamatan  Ciracas 
Jakarta Timur 13720",4,"3 menit",3,"3 menit",10,"3 menit","02187711969","31","3172",2021-08-12 22:23:44,"Non COVID-19"
"329","RS Umum Harum","Jl. Tarum Barat, Kalimalang",7,"15 jam",11,"15 jam",21,"15 jam","0218617212","31","3172",2021-08-12 22:23:44,"Non COVID-19"
"330","RS Umum Harapan Bunda","Jl. Raya Bogor Km.22 No.44 Jaktim",10,"13 jam",14,"13 jam",26,"13 jam","0218400257","31","3172",2021-08-12 22:23:44,"Non COVID-19"
"331","RS Umum Yadika","Jl. Pahlawan Revolusi No.47 Pondok Bambu Jaktim",2,NA,12,NA,8,NA,"0218615754","31","3172",2021-08-12 22:23:44,"Non COVID-19"
"332","RSK Pusat Otak Nasional","Jl MT Haryono Kav 11, Kelurahan Cawang, Kecamatan Kramat Jati, Jakarta Timur",6,NA,3,NA,5,NA,"02122040055","31","3172",2021-08-12 22:23:44,"Non COVID-19"
"333","RS Umum Daerah Cipayung","Jl. Mini III RT 04 RW 03 Bambu Apus Cipayung",NA,NA,NA,NA,22,"45 jam","02185506222","31","3172",2021-08-12 22:23:44,"Non COVID-19"
"334","RS Umum Mulyasari","Jl. Raya Plumpung Semper No.19 RT.006/RW.015, Jakarta Utara ",14,"11 menit",21,"11 menit",24,"11 menit","02143931111","31","3175",2021-08-12 22:23:44,"Non COVID-19"
"335","RS Umum Royal Progress","Jl. Danau Sunter Utara, Sunter Paradise I",9,NA,24,NA,18,NA,"081906511008","31","3175",2021-08-12 22:23:44,"Non COVID-19"
"336","RS Umum Daerah  Tanjung Priok","Jl. Bugis No. 03 Kel. Kebon Bawang Kec. Tanjung Priok",NA,NA,NA,NA,16,NA,"02143908923","31","3175",2021-08-12 22:23:44,"Non COVID-19"
"337","RS Royal Prima","Jl. Raden Wijaya RT 35 Kebon Kopi Kec Jambi Selatan",10,"14 jam",15,"14 jam",43,"13 jam","074141010","15","1571",2021-08-12 22:23:44,"Non COVID-19"
"338","RS Umum Daerah Raden Mattaher Jambi","Jl. Letjen Suprapto no. 31 Jambi",3,NA,NA,NA,124,NA,"074161692","15","1571",2021-08-12 22:23:44,"Non COVID-19"
"339","RS Tk. IV dr. Bratanata","Jl. Raden Mattaher No. 33,Jambi",11,"14 jam",18,"14 jam",18,"14 jam","074134212","15","1571",2021-08-12 22:23:44,"Non COVID-19"
"340","RS Bhayangkara Jambi","Jl. Raden Mathaher No.03 Jambi",2,NA,7,NA,3,NA,"074134409","15","1571",2021-08-12 22:23:44,"Non COVID-19"
"341","RS Umum Santa Theresia","Jl. Dr. Sutomo No.19 Jambi",18,"14 jam",7,"14 jam",13,"14 jam","074123119","15","1571",2021-08-12 22:23:44,"Non COVID-19"
"342","RS Jiwa Daerah Provinsi Jambi","Jl. Dr. Purwadi Km.9,5 Jambi",14,NA,25,NA,129,"11 jam","0741580254","15","1571",2021-08-12 22:23:44,"Non COVID-19"
"343","RS Siloam Jambi","Jl. Soekarno - Hatta Paal Merah,Jambi",2,"13 jam",1,"13 jam",6,"13 jam","07415919000","15","1571",2021-08-12 22:23:44,"Non COVID-19"
"344","RS Umum Daerah H. Abdul Manap","Jl. SK.Rd.Syahbuddin Kel. Mayang Mangurai Kec.Kota Baru Jambi",22,"14 jam",38,"14 jam",86,"14 jam","07415910180","15","1571",2021-08-12 22:23:44,"Non COVID-19"
"345","RS Umum Kambang","Jl. Kol. Amir Hamzah No. 35 Sei Kambang Jambi",4,"13 jam",20,"13 jam",5,NA,"074161714","15","1571",2021-08-12 22:23:44,"Non COVID-19"
"346","RS Umum Baiturahim Jambi","Jl. Prof. M. Yamin SH, No. 30 Kel. Lebak Bandung",13,"11 jam",11,"11 jam",21,"11 jam","074135165","15","1571",2021-08-12 22:23:44,"Non COVID-19"
"347","RS Umum Rimbo Medika","Jl, Kap. Pattimura RT. 02 No. 58 Jambi kelurahan kenali besar,kec alam barajo",2,"13 jam",2,"13 jam",1,"13 jam","0741582030","15","1571",2021-08-12 22:23:44,"Non COVID-19"
"348","RS Umum Erni Medika","Jl. Berlin RT 12 No.21 Kel. Talang Bakung",1,"37 jam",3,"37 jam",0,NA,"082282422343","15","1571",2021-08-12 22:23:44,"Non COVID-19"
"349","RS Mitra","Jl. Jenderal Basuki Rahmat No 77",11,"12 jam",16,"12 jam",20,"12 jam","07413041377","15","1571",2021-08-12 22:23:44,"Non COVID-19"
"350","RS Umum Daerah H. Abdurrahman Sayoeti","Jl. KH. Hasan Anang No. 33 Kel. Olak Kemang Kec. Danau Teluk Kota Jambi",NA,NA,NA,NA,8,"14 jam","081214965245","15","1571",2021-08-12 22:23:44,"Non COVID-19"
"351","RS TK. IV 05.07.02 Kediri","Jl. Mayjen Sungkono No. 44, Kota Kediri",8,"12 jam",9,"12 jam",20,"12 jam","0354687801","35","3571",2021-08-12 22:23:45,"Non COVID-19"
"352","RS Umum Lirboyo","Jl. Dr.Saharjo, Campurejo, Mojoroto, Kota Kediri",NA,NA,NA,NA,3,NA,"0354778165","35","3571",2021-08-12 22:23:45,"Non COVID-19"
"353","RS Umum Ratih","Jl. Penanggungan No.32, Kota Kediri",8,NA,11,NA,43,NA,"0354779500","35","3571",2021-08-12 22:23:45,"Non COVID-19"
"354","RS Umum Aliyah II","Jl. Buburanda Korumba - Mandonga Kendari Sulawesi Tenggara",1,"14 jam",3,"13 jam",10,"13 jam","082116987801","74","7471",2021-08-12 22:23:45,"Non COVID-19"
"355","RS Umum Aliyah III","Jl. Christina Tiahahu Baruga",6,"13 jam",1,"13 jam",13,"13 jam","081140201238","74","7471",2021-08-12 22:23:45,"Non COVID-19"
"356","RS Bahteramas Provinsi Sultra","Jl. Kapten Piere Tendean No 50 Kec Baruga ",29,"13 jam",45,"13 jam",44,"12 jam","081248013079","74","7471",2021-08-12 22:23:45,"Non COVID-19"
"357","RS Umum Daerah S. K. Lerik","    Jl. Timor Raya Pasir No. 134 Kelurahan Pasir Panjang ",8,"11 jam",5,"11 jam",18,"11 jam","081339010000","53","5371",2021-08-12 22:23:45,"Non COVID-19"
"358","RS TNI AL Lantamal VII Kupang","Jl. Yos Sudarso No. 5 Osmok, Kel Namosain Kec.Alak, Kupang",22,"16 jam",NA,NA,NA,NA,"082236733397","53","5371",2021-08-12 22:23:45,"Non COVID-19"
"359","RS Ibu dan Anak Dedari","Jl. Rantai Damai No 69 D TDM, Kupang",11,NA,9,NA,3,NA,"0380830041","53","5371",2021-08-12 22:23:45,"Non COVID-19"
"360","RS Umum Daerah Langsa","Jl. Ahmad Yani No.1  Kec. Langsa Kota",11,"1 menit",79,"1 menit",81,"1 menit","064122800","11","1173",2021-08-12 22:23:46,"Non COVID-19"
"361","RS Tk. IV Lhokseumawe Aceh Utara","Jl. Samudra No.53A Kp Jawa Kec. Banda Sakti Lhokseumawe AUT",1,"13 jam",2,"13 jam",6,"13 jam","082275830041","11","1174",2021-08-12 22:23:46,"Non COVID-19"
"362","RS Ibu dan Anak Dwi Sari","Jl. Yos Sudarso No. 2 ",4,NA,1,NA,8,NA,"081272068450","16","1674",2021-08-12 22:23:46,"Non COVID-19"
"363","RS Paru Manguharjo Madiun","Jl. Yos Sudarso 108-112 Manguharjo, Kel. Madiun Lor, Kec. Manguharjo, Kota Madiun",1,"38 jam",2,"38 jam",7,NA,"085794338442","35","3577",2021-08-12 22:23:46,"Non COVID-19"
"364","RS Umum Daerah Dr. Soedono Madiun","Jl. Dr. Soetomo 59, Madiun",8,"13 menit",6,"13 menit",57,"13 menit","082139645425","35","3577",2021-08-12 22:23:46,"Non COVID-19"
"365","RS Umum Daerah Tidar","Jl. Tidar No.30 A, Kota Magelang",6,NA,65,NA,90,"1 jam","0293362260","33","3371",2021-08-12 22:23:46,"Non COVID-19"
"366","RS Jiwa Prof. Dr. Soerojo"," Jl. Jenderal Ahmad Yani 169 Magelang",22,"3 menit",14,"3 menit",25,"3 menit","0293363601","33","3371",2021-08-12 22:23:46,"Non COVID-19"
"367","RS Umum Lestari Raharja","Jl. Sutopo No.5,Magelang",5,"1 jam",1,"1 jam",0,"1 jam","0293363223","33","3371",2021-08-12 22:23:46,"Non COVID-19"
"368","RS Umum Daerah Labuang Baji","Jl. Dr. Ratulangi No. 81 Makassar",23,NA,27,NA,67,NA,"081355538118","73","7371",2021-08-12 22:23:47,"Non COVID-19"
"369","RS Akademis Jaury","Jl. Jend. M. Jusuf No. 57 Makassar",37,"14 jam",25,"14 jam",33,"14 jam","04113617343","73","7371",2021-08-12 22:23:47,"Non COVID-19"
"370","RS Stella Maris","Jl. Somba Opu No.273 Makassar",23,NA,9,NA,52,"3 menit","081340604910","73","7371",2021-08-12 22:23:47,"Non COVID-19"
"371","RS Khusus Daerah Dadi","Jl. Lanto Dg. Pasewang No. 34 Makassar",9,"10 jam",88,"10 jam",137,"10 jam","085242727944","73","7371",2021-08-12 22:23:47,"Non COVID-19"
"372","RS Ibu dan Anak Sentosa","Jl. Jend Sudirman No.52 Makkassar",9,"15 jam",NA,NA,12,"15 jam","081340189496","73","7371",2021-08-12 22:23:47,"Non COVID-19"
"373","RS Islam Faisal","Jl. AP Pettarani ,Makasar",14,NA,NA,NA,NA,NA,"0411854118","73","7371",2021-08-12 22:23:47,"Non COVID-19"
"374","RS Dr. Tadjuddin Chalid, MPH","Jl. Paccerakkang No.67 / Pajjaiang Daya Makassar",31,"2 menit",13,"2 menit",42,"2 menit","081144404545","73","7371",2021-08-12 22:23:47,"Non COVID-19"
"375","RSUP Dr. Wahidin Sudirohusodo","      Jl. Perintis Kemerdekaan Km.11 Makasar",54,"1 menit",110,"2 menit",168,"2 menit","0411584675","73","7371",2021-08-12 22:23:47,"Non COVID-19"
"376","RS Ibnu Sina Makassar","Jl. U Sumoharjo Makassar Km. 05 No. 264",18,NA,NA,NA,77,"15 jam","08884694731","73","7371",2021-08-12 22:23:47,"Non COVID-19"
"377","RS Umum Daerah Haji Makassar","Jl. Dg. Ngepe No. 14 Makassar",15,"21 jam",7,"21 jam",47,"21 jam","085299905797","73","7371",2021-08-12 22:23:47,"Non COVID-19"
"378","RS Grestelina","Jl. Hertasning Raya No.52 Makassar",27,"10 jam",28,"10 jam",40,"10 jam","hotline tidak tersedia","73","7371",2021-08-12 22:23:47,"Non COVID-19"
"379","RS Universitas Hasanuddin","Jl. Perintis Kemerdekaan KM 11 Tamalanrea",19,NA,14,NA,43,NA,"0411591331","73","7371",2021-08-12 22:23:47,"Non COVID-19"
"380","RS Umum Daerah Dr. Saiful Anwar","Jl. Jaksa Agung Suprapto No. 2 Malang",45,NA,45,NA,NA,NA,"0341362101","35","3573",2021-08-12 22:23:47,"Non COVID-19"
"381","RS Tk. II Dr. Soepraoen","Jl. Soedanco Supriyadi No. 22 Kota Malang",28,NA,25,NA,44,NA,"0341325111","35","3573",2021-08-12 22:23:47,"Non COVID-19"
"382","RS Umum Panti Waluya Sawahan Malang","Jl. Nusakambangan No.56 Kota Malang",27,"14 jam",24,"14 jam",17,"14 jam","0341366033","35","3573",2021-08-12 22:23:47,"Non COVID-19"
"383","RS Umum Lavalette Malang","  Jl. WR. Supratman No.10 Kota Malang",37,NA,20,NA,0,NA,"08814983970","35","3573",2021-08-12 22:23:47,"Non COVID-19"
"384","RS Ibu dan Anak Husada Bunda","Jl. Pahlawan Trip No.2 Malang ",7,"13 jam",3,"13 jam",10,"13 jam","0341566972","35","3573",2021-08-12 22:23:47,"Non COVID-19"
"385","RS Ibu dan Anak Muhammadiyah Malang","Jl. KH. Wahid Hasyim NO. 30 Malang",2,NA,5,NA,1,NA,"0341326222","35","3573",2021-08-12 22:23:47,"Non COVID-19"
"386","RS Islam Malang","Jl. MT. Haryono No. 139 Malang",8,"1 jam",16,"1 jam",20,"1 jam","0341570400","35","3573",2021-08-12 22:23:47,"Non COVID-19"
"387","RS Umum Permata Bunda","Jl. Soekarno Hatta No. 75 Malang",NA,NA,NA,NA,21,"13 jam","0341407462","35","3573",2021-08-12 22:23:47,"Non COVID-19"
"388","RS Ibu dan Anak Melati Children Hospital","Jl. Suropati No. 12 Malang",NA,NA,2,NA,2,NA,"0341340033","35","3573",2021-08-12 22:23:47,"Non COVID-19"
"389","RSUP Prof. Dr. R. D. Kandou","Jl. Raya Tanawangko No.56, Manado",70,"18 menit",134,"18 menit",175,"18 menit","082196305119","71","7171",2021-08-12 22:23:47,"Non COVID-19"
"390","RS Mata Provinsi Sulawesi Utara","Jl. W. Z. Johanis No.I Kota Manado",2,"21 jam",5,NA,12,NA,"08114319658","71","7171",2021-08-12 22:23:47,"Non COVID-19"
"391","RS Jiwa Mutiara Sukma","  Jl. A Yani no. 1 Selagalas Cakranegara, Mataram",6,NA,4,"15 jam",30,"15 jam","hotline tidak tersedia","52","5271",2021-08-12 22:23:47,"Non COVID-19"
"392","RS Ibu dan Anak Tresna","Jl. Bung Karno No. 28 Mataram ",5,NA,8,NA,3,"36 jam","hotline tidak tersedia","52","5271",2021-08-12 22:23:47,"Non COVID-19"
"393","RS Umum Daerah Dr. Pirngadi","Jl Prof H M Yamin SH No. 47, Medan",40,NA,58,NA,145,NA,"hotline tidak tersedia","12","1275",2021-08-12 22:23:48,"Non COVID-19"
"394","RS Umum Delima Medan","Jl Kl. Yos Sudarso Km.13,6 No.19 A, Medan - Martubung",2,NA,21,NA,20,NA,"hotline tidak tersedia","12","1275",2021-08-12 22:23:48,"Non COVID-19"
"395","RS Jiwa Prof. Dr. Muhammad Ildrem","Jl Let. Jend. Jamin Ginting S Km. 10/ Jl. Tali Air No. 21 Kel. Mangga Kec. Medan Tuntungan",14,"3 jam",32,"3 jam",136,"3 jam","hotline tidak tersedia","12","1275",2021-08-12 22:23:48,"Non COVID-19"
"396","RS Umum Siti Hajar","Jl Letjend Jamin Ginting No.2, Medan",2,NA,10,NA,17,NA,"082217401119","12","1275",2021-08-12 22:23:48,"Non COVID-19"
"397","RS Umum Imelda Pekerja Indonesia","Jl. Bilal No. 24 Pulo Brayan Darat I",1,NA,21,NA,68,NA,"0616610072","12","1275",2021-08-12 22:23:48,"Non COVID-19"
"398","RSUP H. Adam Malik","Jl Bunga Lau No. 17, Medan",50,"kurang dari 1 menit",21,"kurang dari 1 menit",85,"kurang dari 1 menit","0618363000","12","1275",2021-08-12 22:23:48,"Non COVID-19"
"399","RS Ibu dan Anak Badrul Aini","Jl Bromo Gg.Sukri No.18 Medan",8,NA,4,NA,13,NA,"hotline tidak tersedia","12","1275",2021-08-12 22:23:48,"Non COVID-19"
"400","RS Umum Estomihi","Jl. Sisinga Mangaraja 235,Medan",7,NA,8,NA,17,NA,"082165452466","12","1275",2021-08-12 22:23:48,"Non COVID-19"
"401","RS Umum Royal Prima","Jl Ayahanda No 68A Medan",27,NA,2,NA,48,NA,"085261625430","12","1275",2021-08-12 22:23:48,"Non COVID-19"
