"","hospital","address","bed_class1","last_update_class1","bed_class2","last_update_class2","bed_class3","last_update_class3","tlp_number","province","district","scraped_at","bed_type"
"268","RS Umum Kasih Ibu","Jl. Teuku Umar 120,Denpasar",2,NA,3,NA,4,NA,"03613003030","51","5171",2021-07-25 22:17:31,"Non COVID-19"
"269","RS Umum Puri Raharja","Jl. WR Supratman 14 ",19,NA,6,NA,16,NA,"0361222013","51","5171",2021-07-25 22:17:31,"Non COVID-19"
"270","RS Umum Bhakti Rahayu","Jl. Gatot Subroto II /11 Denpasar",3,NA,7,NA,1,NA,"0361430270","51","5171",2021-07-25 22:17:31,"Non COVID-19"
"271","RS Ibu dan Anak Harapan Bunda","Jl. Tukad Unda No. 1 Denpasar",6,"14 jam",4,"14 jam",5,"14 jam","0361265532-33","51","5171",2021-07-25 22:17:31,"Non COVID-19"
"272","RS Umum Bhakti Yudha","Jl. Raya Sawangan No. 2A Depok",10,"14 jam",23,"14 jam",10,"14 jam","087889239146","32","3276",2021-07-25 22:17:31,"Non COVID-19"
"273","RS Umum Tugu Ibu","Jl. Raya Bogor Km 29 Cimanggis - Depok",2,"16 jam",6,"16 jam",13,"16 jam","0218708268","32","3276",2021-07-25 22:17:31,"Non COVID-19"
"274","RS Ibu dan Anak Tumbuh Kembang","Jl. Raya Bogor Km.31 No.23 Cimanggis Kota Depok",0,NA,0,NA,0,NA,"0218701873","32","3276",2021-07-25 22:17:31,"Non COVID-19"
"275","RS Umum Meilia","Jl. Alternatif Cibubur KM. 1, Kel. Harjamukti, Cimanggis, Kota Depok",24,"12 jam",21,"12 jam",30,"12 jam","0218451717","32","3276",2021-07-25 22:17:31,"Non COVID-19"
"276","RS Umum Bunda Margonda","Jl. Margonda Raya KM 3 RT.02/03 no.128",0,"37 jam",11,"37 jam",0,"37 jam","02178890551","32","3276",2021-07-25 22:17:31,"Non COVID-19"
"277","RS Umum Mitra Keluarga Depok","Jl. Margonda Raya, Pancoran Mas, Depok, Jawa Barat",11,NA,7,"37 jam",1,"37 jam","02177210700","32","3276",2021-07-25 22:17:31,"Non COVID-19"
"278","RS Umum Daerah Kota Depok"," Jl. Raya Muchtar No. 99 Sawangan ",23,NA,13,NA,48,NA,"082298661201","32","3276",2021-07-25 22:17:31,"Non COVID-19"
"279","RS Ibu dan Anak Setya Bhakti","Jl. Raya Bogor KM.30 Kel. Mekarsari Kec. Cimanggis",4,"5 menit",8,"5 menit",6,"5 menit","0218711518","32","3276",2021-07-25 22:17:31,"Non COVID-19"
"280","RS Umum Bunda Aliyah","Jl. Kartini No. 2 RT. 001 RW. 009 Kelurahan Depok Kecamatan Pancoran Mas",5,NA,10,NA,25,NA,"0895365535370","32","3276",2021-07-25 22:17:31,"Non COVID-19"
"281","RS Jiwa Dr. Soeharto Heerjan","Jl. Prof.Dr.Latumeten No. 1 Jakarta Barat",12,NA,6,NA,21,NA,"0215630605","31","3174",2021-07-25 22:17:32,"Non COVID-19"
"282","RS Anak dan Bunda Harapan Kita","Jl. Let.Jend. S Parman Kav. 87 Slipi Jakbar",39,NA,39,NA,57,NA,"hotline tidak tersedia","31","3174",2021-07-25 22:17:32,"Non COVID-19"
"283","RS Jantung dan Pembuluh Darah Harapan Kita","Jl. S. Parman Kav 87, Slipi",64,NA,11,NA,14,NA,"0215682424","31","3174",2021-07-25 22:17:32,"Non COVID-19"
"284","RS Umum Hermina Daan Mogot","Jl. Kintamani Raya No. 2, Komp. Perumahan Daan Mogot Baru",3,NA,18,NA,16,NA,"0215408989","31","3174",2021-07-25 22:17:32,"Non COVID-19"
"285","RSUPN Dr. Cipto Mangunkusumo","Jl. Diponegoro 71 Jakarta Pusat",15,"17 menit",26,"17 menit",43,"17 menit","0213924268","31","3173",2021-07-25 22:17:32,"Non COVID-19"
"286","RS PGI Cikini","Jl. Raden Saleh No. 40 Jakpus",13,"kurang dari 1 menit",25,"kurang dari 1 menit",57,NA,"02138997777","31","3173",2021-07-25 22:17:32,"Non COVID-19"
"287","RS Umum Daerah Kemayoran","Jl. Serdang Baru I  Kel. Serdang Kec. Kemayoran",NA,NA,NA,NA,20,"1 menit","0214251005","31","3173",2021-07-25 22:17:32,"Non COVID-19"
"288","RS Umum Daerah Johar Baru","Jl. Tanah Tinggi XII, Johar Baru",NA,NA,NA,NA,11,NA,"02121470344","31","3173",2021-07-25 22:17:32,"Non COVID-19"
"289","RSUP Fatmawati","Jl. RS Fatmawati Cilandak,Jaksel",5,"kurang dari 1 menit",5,"kurang dari 1 menit",16,"kurang dari 1 menit","021 7501524 / 7660552","31","3171",2021-07-25 22:17:32,"Non COVID-19"
"290","RS Umum Mayapada","Jalan Lebak Bulus I. Kav. 29",5,NA,0,NA,15,NA,"hotline tidak tersedia","31","3171",2021-07-25 22:17:32,"Non COVID-19"
"291","RS Umum Daerah Kecamatan Tebet"," Jl. Prof. Soepomo, SH No. 54 Kelurahan Tebet Barat Kecamatan Tebet 12810",NA,NA,NA,NA,18,"1 menit","0218314955","31","3171",2021-07-25 22:17:32,"Non COVID-19"
"292","RS Umum Daerah Pesanggrahan","Jalan Cenek I no. 1 Pesanggrahan",NA,NA,NA,NA,42,"41 menit","0217356087","31","3171",2021-07-25 22:17:32,"Non COVID-19"
"293","RS Umum Daerah Mampang Prapatan","Jl. Kapten P. Tendean No. 9A Jakarta Selatan",NA,NA,NA,NA,19,"kurang dari 1 menit","0217971115","31","3171",2021-07-25 22:17:32,"Non COVID-19"
"294","RS Umum Daerah Pasar Minggu","JL. TB. SIMATUPANG NO. 1 KELURAHAN RAGUNAN, KECAMATAN PASAR MINGGU - JAKARTA SELATAN",0,NA,0,NA,0,NA,"087826861686","31","3171",2021-07-25 22:17:32,"Non COVID-19"
"295","RS Khusus Bedah Halimun","Jl. Halimun Raya No. 9 Guntur - Setiabudi Jakarta Selatan",NA,NA,NA,NA,NA,NA,"0218311361","31","3171",2021-07-25 22:17:32,"Non COVID-19"
"296","RS Ketergantungan Obat","Jl. Lapangan Tembak No 75 
Kelurahan Cibubur 
Kecamatan  Ciracas 
Jakarta Timur 13720",3,"7 menit",3,"7 menit",23,"7 menit","02187711969","31","3172",2021-07-25 22:17:32,"Non COVID-19"
"297","RS Umum Harum","Jl. Tarum Barat, Kalimalang",6,"12 jam",10,"12 jam",11,"12 jam","0218617212","31","3172",2021-07-25 22:17:32,"Non COVID-19"
"298","RS Umum Harapan Bunda","Jl. Raya Bogor Km.22 No.44 Jaktim",13,"14 jam",15,"14 jam",32,"14 jam","0218400257","31","3172",2021-07-25 22:17:32,"Non COVID-19"
"299","RS Umum Yadika","Jl. Pahlawan Revolusi No.47 Pondok Bambu Jaktim",4,NA,11,NA,9,NA,"0218615754","31","3172",2021-07-25 22:17:32,"Non COVID-19"
"300","RSK Pusat Otak Nasional","Jl MT Haryono Kav 11, Kelurahan Cawang, Kecamatan Kramat Jati, Jakarta Timur",11,NA,2,NA,4,NA,"02122040055","31","3172",2021-07-25 22:17:32,"Non COVID-19"
"301","RS Umum Daerah Cipayung","Jl. Mini III RT 04 RW 03 Bambu Apus Cipayung",NA,NA,NA,NA,27,"kurang dari 1 menit","02185506222","31","3172",2021-07-25 22:17:32,"Non COVID-19"
"302","RS Umum Mulyasari","Jl. Raya Plumpung Semper No.19 RT.006/RW.015, Jakarta Utara ",16,"5 menit",22,"5 menit",26,"5 menit","02143931111","31","3175",2021-07-25 22:17:32,"Non COVID-19"
"303","RS Umum Royal Progress","Jl. Danau Sunter Utara, Sunter Paradise I",5,NA,18,NA,14,NA,"081906511008","31","3175",2021-07-25 22:17:32,"Non COVID-19"
"304","RS Umum Daerah  Tanjung Priok","Jl. Bugis No. 03 Kel. Kebon Bawang Kec. Tanjung Priok",NA,NA,NA,NA,NA,NA,"02143908923","31","3175",2021-07-25 22:17:32,"Non COVID-19"
"305","RS Royal Prima","Jl. Raden Wijaya RT 35 Kebon Kopi Kec Jambi Selatan",10,"34 jam",15,"34 jam",44,"34 jam","074141010","15","1571",2021-07-25 22:17:33,"Non COVID-19"
"306","RS Umum Daerah Raden Mattaher Jambi","Jl. Letjen Suprapto no. 31 Jambi",NA,NA,NA,NA,NA,NA,"074161692","15","1571",2021-07-25 22:17:33,"Non COVID-19"
"307","RS Tk. IV dr. Bratanata","Jl. Raden Mattaher No. 33,Jambi",8,"37 jam",13,"38 jam",18,"38 jam","074134212","15","1571",2021-07-25 22:17:33,"Non COVID-19"
"308","RS Bhayangkara Jambi","Jl. Raden Mathaher No.03 Jambi",11,NA,12,NA,22,"39 jam","074134409","15","1571",2021-07-25 22:17:33,"Non COVID-19"
"309","RS Umum Santa Theresia","Jl. Dr. Sutomo No.19 Jambi",15,"13 jam",5,"13 jam",14,"13 jam","074123119","15","1571",2021-07-25 22:17:33,"Non COVID-19"
"310","RS Jiwa Daerah Provinsi Jambi","Jl. Dr. Purwadi Km.9,5 Jambi",18,NA,22,NA,122,"35 jam","0741580254","15","1571",2021-07-25 22:17:33,"Non COVID-19"
"311","RS Siloam Jambi","Jl. Soekarno - Hatta Paal Merah,Jambi",3,"38 jam",0,"38 jam",6,"38 jam","07415919000","15","1571",2021-07-25 22:17:33,"Non COVID-19"
"312","RS Umum Daerah H. Abdul Manap","Jl. SK.Rd.Syahbuddin Kel. Mayang Mangurai Kec.Kota Baru Jambi",22,"13 jam",35,"13 jam",88,"13 jam","07415910180","15","1571",2021-07-25 22:17:33,"Non COVID-19"
"313","RS Islam Arafah","Jl. Mpu Gandring No.1 Kebun Jeruk",6,NA,7,NA,1,NA,"074162711","15","1571",2021-07-25 22:17:33,"Non COVID-19"
"314","RS Umum Kambang","Jl. Kol. Amir Hamzah No. 35 Sei Kambang Jambi",7,"36 jam",21,"36 jam",8,NA,"074161714","15","1571",2021-07-25 22:17:33,"Non COVID-19"
"315","RS Umum Baiturahim Jambi","Jl. Prof. M. Yamin SH, No. 30 Kel. Lebak Bandung",17,"10 jam",12,"10 jam",21,"10 jam","074135165","15","1571",2021-07-25 22:17:33,"Non COVID-19"
"316","RS Umum Rimbo Medika","Jl, Kap. Pattimura RT. 02 No. 58 Jambi kelurahan kenali besar,kec alam barajo",2,"36 jam",2,"36 jam",2,"36 jam","0741582030","15","1571",2021-07-25 22:17:33,"Non COVID-19"
"317","RS Umum Daerah H. Abdurrahman Sayoeti","Jl. KH. Hasan Anang No. 33 Kel. Olak Kemang Kec. Danau Teluk Kota Jambi",NA,NA,NA,NA,9,"37 jam","089661566070","15","1571",2021-07-25 22:17:33,"Non COVID-19"
"318","RS TK. IV 05.07.02 Kediri","Jl. Mayjen Sungkono No. 44, Kota Kediri",5,"15 jam",10,"35 jam",23,"15 jam","0354687801","35","3571",2021-07-25 22:17:33,"Non COVID-19"
"319","RS Umum Ratih","Jl. Penanggungan No.32, Kota Kediri",9,NA,12,NA,42,NA,"0354779500","35","3571",2021-07-25 22:17:33,"Non COVID-19"
"320","RS Ibu dan Anak Melinda","Jl. Balowerti II No. 59 Kota Kediri",0,NA,6,NA,6,NA,"0354691016","35","3571",2021-07-25 22:17:33,"Non COVID-19"
"321","RS Bahteramas Provinsi Sultra","Jl. Kapten Piere Tendean No 50 Kec Baruga ",34,"45 jam",44,"45 jam",33,NA,"081248013079","74","7471",2021-07-25 22:17:33,"Non COVID-19"
"322","RS Ibu dan Anak Dedari","Jl. Rantai Damai No 69 D TDM, Kupang",9,NA,12,"39 jam",4,"39 jam","0380830041","53","5371",2021-07-25 22:17:37,"Non COVID-19"
"323","RS Kartini","Jl. Frans Seda No. 17",2,"43 jam",7,"43 jam",8,"43 jam","0380831270","53","5371",2021-07-25 22:17:37,"Non COVID-19"
"324","RS Umum Daerah Langsa","Jl. Ahmad Yani No.1  Kec. Langsa Kota",9,"15 menit",73,"15 menit",82,"15 menit","064122800","11","1173",2021-07-25 22:17:37,"Non COVID-19"
"325","RS Tk. IV Lhokseumawe Aceh Utara","Jl. Samudra No.53A Kp Jawa Kec. Banda Sakti Lhokseumawe AUT",5,"15 jam",9,"15 jam",11,"15 jam","082275830041","11","1174",2021-07-25 22:17:37,"Non COVID-19"
"326","RS Ibu dan Anak Dwi Sari","Jl. Yos Sudarso No. 2 ",5,NA,2,NA,9,NA,"081272068450","16","1674",2021-07-25 22:17:37,"Non COVID-19"
"327","RS Umum Daerah Dr. Soedono Madiun","Jl. Dr. Soetomo 59, Madiun",9,"7 menit",4,"7 menit",57,"7 menit","082139645425","35","3577",2021-07-25 22:17:37,"Non COVID-19"
"328","RS Umum Daerah Tidar","Jl. Tidar No.30 A, Kota Magelang",5,NA,80,NA,58,"1 jam","0293362260","33","3371",2021-07-25 22:17:37,"Non COVID-19"
"329","RS Jiwa Prof. Dr. Soerojo"," Jl. Jenderal Ahmad Yani 169 Magelang",25,"7 menit",17,"7 menit",40,"7 menit","0293363601","33","3371",2021-07-25 22:17:37,"Non COVID-19"
"330","RS Umum Lestari Raharja","Jl. Sutopo No.5,Magelang",2,"1 jam",0,"1 jam",0,"1 jam","0293363223","33","3371",2021-07-25 22:17:37,"Non COVID-19"
"331","RS Umum Daerah Labuang Baji","Jl. Dr. Ratulangi No. 81 Makassar",33,NA,36,NA,62,NA,"081355538118","73","7371",2021-07-25 22:17:38,"Non COVID-19"
"332","RS Akademis Jaury","Jl. Jend. M. Jusuf No. 57 Makassar",38,"38 jam",24,"38 jam",32,"38 jam","04113617343","73","7371",2021-07-25 22:17:38,"Non COVID-19"
"333","RS Stella Maris","Jl. Somba Opu No.273 Makassar",51,"17 menit",10,NA,54,"16 menit","081340604910","73","7371",2021-07-25 22:17:38,"Non COVID-19"
"334","RS Ibu dan Anak Sentosa","Jl. Jend Sudirman No.52 Makkassar",7,"39 jam",NA,NA,11,"39 jam","081340189496","73","7371",2021-07-25 22:17:38,"Non COVID-19"
"335","RS Dr. Tadjuddin Chalid, MPH","Jl. Paccerakkang No.67 / Pajjaiang Daya Makassar",24,"1 menit",14,"1 menit",33,"1 menit","081144404545","73","7371",2021-07-25 22:17:38,"Non COVID-19"
"336","RSUP Dr. Wahidin Sudirohusodo","      Jl. Perintis Kemerdekaan Km.11 Makasar",51,"1 menit",111,"2 menit",164,"2 menit","0411584675","73","7371",2021-07-25 22:17:38,"Non COVID-19"
"337","RS Grestelina","Jl. Hertasning Raya No.52 Makassar",22,"38 jam",25,"38 jam",38,"38 jam","hotline tidak tersedia","73","7371",2021-07-25 22:17:38,"Non COVID-19"
"338","RS Umum Daerah Daya Kota Makassar","Jl. Perintis Kemerdekaan No. 14,Makasar",29,NA,22,NA,57,NA,"082191901388","73","7371",2021-07-25 22:17:38,"Non COVID-19"
"339","RS Universitas Hasanuddin","Jl. Perintis Kemerdekaan KM 11 Tamalanrea",13,NA,17,NA,57,NA,"0411591331","73","7371",2021-07-25 22:17:38,"Non COVID-19"
"340","RS Hermina Makassar","Jl. Toddopuli Raya Timur, Kel. Borong, Kec. Manggala, Makassar",7,"38 jam",11,"38 jam",8,"38 jam","081354887117","73","7371",2021-07-25 22:17:38,"Non COVID-19"
"341","RS Umum Panti Waluya Sawahan Malang","Jl. Nusakambangan No.56 Kota Malang",26,"13 jam",29,"13 jam",20,"13 jam","0341366033","35","3573",2021-07-25 22:17:39,"Non COVID-19"
"342","RS Umum Lavalette Malang","  Jl. WR. Supratman No.10 Kota Malang",39,NA,22,NA,0,NA,"08814983970","35","3573",2021-07-25 22:17:39,"Non COVID-19"
"343","RS Ibu dan Anak Muhammadiyah Malang","Jl. KH. Wahid Hasyim NO. 30 Malang",2,NA,3,NA,5,NA,"0341326222","35","3573",2021-07-25 22:17:39,"Non COVID-19"
"344","RS Islam Malang","Jl. MT. Haryono No. 139 Malang",8,"2 jam",18,"2 jam",19,"2 jam","0341570400","35","3573",2021-07-25 22:17:39,"Non COVID-19"
"345","RS Ibu dan Anak Mutiara Bunda","Jalan Ciujung No. 19 Malang",0,NA,2,NA,0,NA,"0341400403","35","3573",2021-07-25 22:17:39,"Non COVID-19"
"346","RSUP Prof. Dr. R. D. Kandou","Jl. Raya Tanawangko No.56, Manado",76,"kurang dari 1 menit",144,"4 menit",173,"4 menit","082196305119","71","7171",2021-07-25 22:17:39,"Non COVID-19"
"347","RS Jiwa Mutiara Sukma","  Jl. A Yani no. 1 Selagalas Cakranegara, Mataram",4,"17 jam",4,"17 jam",36,"17 jam","hotline tidak tersedia","52","5271",2021-07-25 22:17:39,"Non COVID-19"
"348","RS Ibu dan Anak Tresna","Jl. Bung Karno No. 28 Mataram ",5,NA,8,NA,4,"37 jam","hotline tidak tersedia","52","5271",2021-07-25 22:17:39,"Non COVID-19"
"349","RS Umum Daerah Dr. Pirngadi","Jl Prof H M Yamin SH No. 47, Medan",59,NA,49,NA,123,NA,"hotline tidak tersedia","12","1275",2021-07-25 22:17:39,"Non COVID-19"
"350","RS Umum Delima Medan","Jl Kl. Yos Sudarso Km.13,6 No.19 A, Medan - Martubung",3,NA,11,NA,16,NA,"hotline tidak tersedia","12","1275",2021-07-25 22:17:39,"Non COVID-19"
"351","RS AL Dr. Komang Makes Belawan","Jl. Bengkalis Belawan No.1 Medan",3,NA,4,NA,7,NA,"081261840632","12","1275",2021-07-25 22:17:39,"Non COVID-19"
"352","RS Jiwa Prof. Dr. Muhammad Ildrem","Jl Let. Jend. Jamin Ginting S Km. 10/ Jl. Tali Air No. 21 Kel. Mangga Kec. Medan Tuntungan",14,"3 jam",33,"3 jam",134,"3 jam","hotline tidak tersedia","12","1275",2021-07-25 22:17:39,"Non COVID-19"
"353","RSUP H. Adam Malik","Jl Bunga Lau No. 17, Medan",50,"3 menit",21,"3 menit",85,"3 menit","0618363000","12","1275",2021-07-25 22:17:39,"Non COVID-19"
"354","RS Khusus Mata SMEC","Jl Iskandar Muda No.278 ",1,"37 jam",0,"37 jam",3,"37 jam","082361920463","12","1275",2021-07-25 22:17:39,"Non COVID-19"
"355","RS Umum Royal Prima","Jl Ayahanda No 68A Medan",33,NA,9,NA,55,NA,"085261625430","12","1275",2021-07-25 22:17:39,"Non COVID-19"
"356","RS Umum Royal Prima Marelan","Jl. Marelan Pasar 3 No. 187 Kel. Rengas Pulau Kec. Medan Marelan 20255 Sumut",0,"37 jam",NA,NA,25,"37 jam","085260844632","12","1275",2021-07-25 22:17:39,"Non COVID-19"
"357","RS Umum Sufina Azis","Jl Karya Baru No.1,Medan",6,"21 menit",10,"21 menit",47,"21 menit","081376497039","12","1275",2021-07-25 22:17:39,"Non COVID-19"
"358","RS Umum Bina Kasih","Jl Jend. TB.Simatupang No.148 Sunggal ",52,"36 jam",83,"36 jam",87,"36 jam","0618445271","12","1275",2021-07-25 22:17:39,"Non COVID-19"
"359","RS Umum Muhammadiyah Metro","Jl. Soekarno Hatta No.42 Mulyojati 16B, Metro Barat",10,NA,7,NA,34,NA," 08117249490","18","1872",2021-07-25 22:17:39,"Non COVID-19"
"360","RS Gatoel","Jl. Raden Wijaya No. 56 Kel. Kranggan Kec. Prajurit Kulon",13,"37 jam",12,"37 jam",12,"37 jam","082245625166","35","3576",2021-07-25 22:17:40,"Non COVID-19"
"361","RS Reksa Waluya","Jl. Mojopahit 422, Kel. Miji, Kec. Prajurit Kulon, Kota Mojokerto",11,"39 jam",4,"39 jam",3,"38 jam","0321322170","35","3576",2021-07-25 22:17:40,"Non COVID-19"
"362","RS Kamar Medika","Jl. Empunala No.351, Kel. Kedundung, Kec. Magersari, Kota Mojokerto",2,"4 jam",7,"4 jam",17,"4 jam","0321330066","35","3576",2021-07-25 22:17:40,"Non COVID-19"
"363","RSUP Dr. M. Djamil","Jl. Perintis Kemerdekaan Padang",23,NA,65,NA,138,NA,"082175066250","13","1371",2021-07-25 22:17:40,"Non COVID-19"
"364","RS Bhayangkara Padang","Jl. Jati No.I Padang",NA,NA,6,"11 menit",15,"11 menit","082387422450","13","1371",2021-07-25 22:17:40,"Non COVID-19"
"365","RS Umum Daerah Padang Panjang","Jl. Tabek Gadang Kelurahan Ganting Kec.Padang Panjang Timur Kota Padang Panjang",9,"kurang dari 1 menit",10,"kurang dari 1 menit",18,"kurang dari 1 menit","08116667118","13","1374",2021-07-25 22:17:40,"Non COVID-19"
"366","RS Umum Ibnu Sina Padang Panjang","Jl. Sukarno. Hatta,Padang Panjang",2,"17 menit",8,"17 menit",13,"17 menit","085274551137","13","1374",2021-07-25 22:17:40,"Non COVID-19"
"367","RS Umum Daerah Padang Sidempuan","Jl Dr. F.L. Tobing No. 10,Padangsidimpuan",23,"37 jam",38,"37 jam",109,"37 jam","hotline tidak tersedia","12","1277",2021-07-25 22:17:40,"Non COVID-19"
"368","RS Umum Pusat Dr. Mohammad Hoesin Palembang","Jl. Jendral Sudirman KM 3,5 Palembang",36,"10 jam",41,"10 jam",210,"10 jam","0711354088","16","1671",2021-07-25 22:17:41,"Non COVID-19"
"369","RS Umum Pertamina Palembang","Komplek Pertamina Plaju, Palembang",12,NA,9,NA,7,NA,"0711597444","16","1671",2021-07-25 22:17:41,"Non COVID-19"
"370","RS Umum Charitas Hospital Palembang","Jl. Sudirman 1054 Palembang",20,"10 jam",41,"10 jam",36,"10 jam","082177013867","16","1671",2021-07-25 22:17:41,"Non COVID-19"
"371","RS Jiwa Ernaldi Bahar Provinsi Sumatera Selatan","Jl. Tembus Terminal No. 02, KM. 12 Kecamatan Alang Alang Lebar Kota Palembang",18,NA,18,NA,66,NA,"07115645123","16","1671",2021-07-25 22:17:41,"Non COVID-19"
"372","RS Muhammadiyah Palembang","Jl. A. Yani 13 Ulu, Palembang",15,"15 menit",42,"15 menit",58,"15 menit","0711511446","16","1671",2021-07-25 22:17:41,"Non COVID-19"
"373","RS Khusus Paru Palembang","Jl. Merdeka No.10,Palembang",2,"17 jam",6,"17 jam",14,"17 jam","0711352010","16","1671",2021-07-25 22:17:41,"Non COVID-19"
"374","RS Pelabuhan Palembang ","Jl. Mayor Memet Sastra Wirya No.1 Boom Baru",6,"34 jam",11,"34 jam",7,"34 jam","0711711843","16","1671",2021-07-25 22:17:41,"Non COVID-19"
"375","RS Ibu dan Anak Az-Zahra Palembang","Jl.Brigjend Hasan Kasim No. 1-2 Kel. Bukit Sangkal Kec. Kalidoni Palembang",12,NA,10,NA,8,NA,"0711822723","16","1671",2021-07-25 22:17:41,"Non COVID-19"
"376","RS Umum Daerah Gandus Palembang","Jl. Sofyan Kenawas Gandus Palembang",NA,NA,NA,NA,32,"16 jam","081377666447","16","1671",2021-07-25 22:17:41,"Non COVID-19"
"377","RS Umum Bintang Laut Palopo","Jl. KH. M. Kasim No. 5 Palopo",2,NA,19,NA,25,NA,"085225356180","73","7373",2021-07-25 22:17:41,"Non COVID-19"
"378","RS Umum St. Madyang","JL. Andi Kambo NO.87 ",14,"kurang dari 1 menit",15,"kurang dari 1 menit",30,"kurang dari 1 menit","hotline tidak tersedia","73","7373",2021-07-25 22:17:41,"Non COVID-19"
"379","RS Umum Daerah Sawerigading","   Jl. Dr. Ratulangi KM.7 Rampoang Kota Palopo",31,"27 jam",40,"27 jam",73,"27 jam","04173312133","73","7373",2021-07-25 22:17:41,"Non COVID-19"
"380","RS Umum Anutapura Palu","Jl. Kangkung No. 1 Palu",26,"14 jam",31,"14 jam",111,"14 jam","085242816072","72","7271",2021-07-25 22:17:42,"Non COVID-19"
"381","RS Umum Daerah Madani Palu","Jl. Thalua Kontji No. 11  Mamboro Palu",NA,NA,NA,NA,NA,NA,"081145600615","72","7271",2021-07-25 22:17:42,"Non COVID-19"
"382","RS Umum Daerah Dr. R. Soedarsono Kota Pasuruan"," Jl. Dr Wahidin Sudirohusodo No. 1-4 Kota Pasuruan",14,NA,21,NA,36,NA,"0343414620","35","3575",2021-07-25 22:17:42,"Non COVID-19"
"383","RS Umum Ibnu Sina Kota Payakumbuh","Jl.Pemuda No 14 Payakumbuh",22,"21 menit",18,"21 menit",17,"21 menit","075292222","13","1376",2021-07-25 22:17:42,"Non COVID-19"
"384","RS Umum Daerah Dr. Adnaan WD","Jl. AIS Nasution 25,Balai Kaliki Payakumbuh",13,"20 jam",31,"41 jam",46,"41 jam","082388321233","13","1376",2021-07-25 22:17:42,"Non COVID-19"
"385","RS Umum Karomah Holistic","Jl. Gajah Mada Barat No.124,Pekalongan",6,"17 menit",16,"17 menit",23,"17 menit","0285420218","33","3375",2021-07-25 22:17:43,"Non COVID-19"
"386","RS Tk. IV Pekanbaru","Jl Kesehatan No 2 Pekanbaru",2,"18 jam",12,NA,12,"18 jam","hotline tidak tersedia","14","1471",2021-07-25 22:17:43,"Non COVID-19"
"387","RS Santa Maria Pekanbaru","Jl Ahmad Yani No. 68 Rt/Rw 001/001 Kel.Pulau Karam Kec. Sukajadi",1,"20 jam",2,NA,9,"20 jam","076122213","14","1471",2021-07-25 22:17:43,"Non COVID-19"
"388","RS Umum Daerah  Petala Bumi ","   Jl Dr. Soetomo No.65, Pekanbaru",NA,NA,NA,NA,1,NA,"076123024","14","1471",2021-07-25 22:17:43,"Non COVID-19"
"389","RS Prof. Dr. Tabrani","Jl Jend. Sudirman 410, Pekanbaru",16,"20 jam",NA,NA,13,"20 jam","085374419082","14","1471",2021-07-25 22:17:43,"Non COVID-19"
"390","RS Umum  Bina Kasih","Jl Samanhudi No.3-5,Pekanbaru",6,"14 jam",8,"14 jam",10,"14 jam","076132195","14","1471",2021-07-25 22:17:43,"Non COVID-19"
"391","RS Umum  Awal Bros Pekanbaru","Jl Sudirman No.117 Pekanbaru",1,"13 jam",0,"13 jam",4,"13 jam","08117079090","14","1471",2021-07-25 22:17:43,"Non COVID-19"
"392","RS Umum  Sansani","Jl Soekarno Hatta Atas Pekan Baru",7,"10 jam",6,"10 jam",6,"10 jam","082352177647","14","1471",2021-07-25 22:17:43,"Non COVID-19"
"393","RS Awal Bros A. Yani","Jl A. Yani No. 73",2,"19 jam",4,"19 jam",4,"19 jam","076121000","14","1471",2021-07-25 22:17:43,"Non COVID-19"
"394","RS Umum  Awal Bros Panam","Jl HR. Soebrantas No 88 Panam",11,"13 jam",4,"13 jam",4,"13 jam","0761586888","14","1471",2021-07-25 22:17:43,"Non COVID-19"
"395","RS Umum  Aulia Hospital","Jl HR Soebrantas No 63",14,"4 jam",38,"4 jam",26,"4 jam","07616700000","14","1471",2021-07-25 22:17:43,"Non COVID-19"
"396","RS Daerah Madani Kota Pekanbaru","Jl. Garuda Sakti Pekanbaru",2,"39 jam",10,"39 jam",11,"39 jam","hotline tidak tersedia","14","1471",2021-07-25 22:17:43,"Non COVID-19"
"397","RS Hermina Pekanbaru","Jl. Tuanku Tambusai RT. 03 RW. 02 Kel. Delima Kec. Tampan Kota Pekanbaru",10,NA,NA,NA,18,NA,"07618412020","14","1471",2021-07-25 22:17:43,"Non COVID-19"
"398","RS Umum Vita Insani","Jl. Merdeka No.329, Pematang Siantar",18,NA,21,NA,66,"kurang dari 1 menit","062222520","12","1273",2021-07-25 22:17:43,"Non COVID-19"
"399","RS Umum Tiara Kasih Sejati","Jl Menambin No.4, Timbang Galung, Pematangsiantar",24,NA,24,NA,29,NA,"081370989113","12","1273",2021-07-25 22:17:43,"Non COVID-19"
"400","RS Umum Daerah Dr. Soedarso Pontianak","Jl. dr. Soedarso No.1 Pontianak",13,"6 jam",10,NA,118,"6 jam","0561737701","61","6171",2021-07-25 22:17:43,"Non COVID-19"
"401","RS Umum St. Antonius Pontianak","Jl. KH. Wahid Hasyim No. 249 Pontianak",22,"36 jam",29,"36 jam",28,"36 jam","hotline tidak tersedia","61","6171",2021-07-25 22:17:43,"Non COVID-19"
"402","RS Umum Fadhilah Kota Prabumulih","Jl. Jenderal Sudirman No.01 Kel. Patih Galung Kec. Prabumulih Barat",4,NA,4,NA,7,NA,"07133300032","16","1672",2021-07-25 22:17:44,"Non COVID-19"
